AttribID	Desc	Scale	IsOrgColorValue	MinCastValue	SlotName1	SlotGray1	SlotMinCast1	Slot1Color1	Slot1Light1	Slot1Color2	Slot1Light2	Slot1Color3	Slot1Light3	SlotName2	SlotGray2	SlotMinCast2	Slot2Color1	Slot2Light1	Slot2Color2	Slot2Light2	Slot2Color3	Slot2Light3
12411		1|1|1		0.5	m3_s003_L	4	0.5	221|203|105|125		255|244|187|182		179|158|136|133		m3_s003_R	4	0.5	221|203|105|125		255|244|187|182		179|158|136|133	
12412		1|1|1		0.5	m3_s003_L	4	0.5	255|249|232|172		133|159|255|125		149|150|255|141		m3_s003_R	4	0.5	255|249|232|172		133|159|255|125		149|150|255|141	
12413		1|1|1		0.5	m3_s004_L	4	0.5	151|144|118|236		196|182|99|255		198|196|176|137		m3_s004_R	4	0.5	151|144|118|236		196|182|99|255		198|196|176|137	
12414		1|1|1		0.5	m3_s004_L	4	0.5	198|185|75|125		255|231|135|148		255|242|172|42		m3_s004_R	4	0.5	198|185|75|125		255|231|135|148		255|242|172|42	
12415		1|1|1		0.5	m3_s004_L	4	0.5	218|225|195|97		245|253|255|128		255|254|227|80		m3_s004_R	4	0.5	218|225|195|97		245|253|255|128		255|254|227|80	
12416		1|1|1		0.5	m3_s005_L	4	0.5	213|194|194|187		151|150|139|107		135|125|125|190		m3_s005_R	4	0.5	213|194|194|187		151|150|139|107		135|125|125|190	
12417		1|1|1		0.5	m3_s005_L	4	0.5	255|247|213|42		255|249|200|133		255|243|153|67		m3_s005_R	4	0.5	255|247|213|42		255|249|200|133		255|243|153|67	
12418		1|1|1		0.5	m3_s005_L	4	0.5	176|171|132|0		179|171|133|78		255|253|232|0		m3_s005_R	4	0.5	176|171|132|0		179|171|133|78		255|253|232|0	
12419		1|1|1		0.5	m3_s002_L	4	0.5	165|225|255|166		251|217|127|177		144|186|255|148		m3_s002_R	4	0.5	165|225|255|166		251|217|127|177		144|186|255|148	
12420		1|1|1		0.5	m3_s002_L	4	0.5	255|212|119|158		129|96|67|163		238|204|173|182		m3_s002_R	4	0.5	255|212|119|158		129|96|67|163		238|204|173|182	
12421		1|1|1		0.5	m3_s002_L	4	0.5	225|255|246|179		236|214|166|255		183|232|241|172		m3_s002_R	4	0.5	225|255|246|179		236|214|166|255		183|232|241|172	
12422		1|1|1		0.5	m3_s008_L	4	0.5	221|78|78|163		204|196|150|219		106|83|83|35		m3_s008_R	4	0.5	221|78|78|163		204|196|150|219		106|83|83|35	
12423		1|1|1		0.5	m3_s008_L	4	0.5	255|231|99|161		209|217|134|184		176|161|146|133		m3_s008_R	4	0.5	255|231|99|161		209|217|134|184		176|161|146|133	
12424		1|1|1		0.5	m3_s008_L	4	0.5	108|194|255|128		181|227|255|161		155|167|245|157		m3_s008_R	4	0.5	108|194|255|128		181|227|255|161		155|167|245|157	
12425		1|1|1		0.1	m3_s009_L	4	0.1	156|225|228|255		255|175|56|188		255|206|206|255		m3_s009_R	4	0.1	156|225|228|255		255|175|56|188		255|206|206|255	
12426		1|1|1		0.1	m3_s009_L	4	0.1	156|225|228|255		182|140|255|199		255|206|206|255		m3_s009_R	4	0.1	156|225|228|255		182|140|255|199		255|206|206|255	
12427		1|1|1		0.1	m3_s009_L	4	0.1	156|225|228|255		56|255|205|225		206|208|255|255		m3_s009_R	4	0.1	156|225|228|255		56|255|205|225		206|208|255|255	
12428		1|1|1		0.5	m3_s001_L	4	0.5	157|255|255|209		151|255|212|174		255|221|161|155		m3_s001_R	4	0.5	157|255|255|209		151|255|212|174		255|221|161|155	
12429		1|1|1		0.5	m3_s001_L	4	0.5	230|192|110|106		219|199|148|179		255|241|213|168		m3_s001_R	4	0.5	230|192|110|106		219|199|148|179		255|241|213|168	
12430		1|1|1		0.5	m3_s001_L	4	0.5	145|136|255|80		193|174|255|204		219|241|255|171		m3_s001_R	4	0.5	145|136|255|80		193|174|255|204		219|241|255|171	
12431		1|1|1		0.5	m3_s001_L	4	0.5	157|255|255|209		151|255|212|174		255|221|161|155		m3_s001_R	4	0.5	157|255|255|209		151|255|212|174		255|221|161|155	
12432		1|1|1		0.5	m3_s001_L	4	0.5	230|192|110|106		219|199|148|179		255|241|213|168		m3_s001_R	4	0.5	230|192|110|106		219|199|148|179		255|241|213|168	
12433		1|1|1		0.5	m3_s001_L	4	0.5	145|136|255|80		193|174|255|204		219|241|255|171		m3_s001_R	4	0.5	145|136|255|80		193|174|255|204		219|241|255|171	
12501		1|1|1	1	0.38	f3_d001_l	4	0.38	232|193|157|54		251|187|120|131		241|221|177|131		f3_d001_r	4	0.38	232|193|157|54		251|187|120|131		241|221|177|131	
12502		1|1|1	1	0.38	f3_d001_l	4	0.38	234|186|84|97		232|226|193|152		255|237|191|176		f3_d001_r	4	0.38	234|186|84|97		232|226|193|152		255|237|191|176	
12503		1|1|1	1	0.38	f3_d001_l	4	0.38	245|110|169|106		230|222|188|148		232|232|232|244		f3_d001_r	4	0.38	245|110|169|106		230|222|188|148		232|232|232|244	
12504		1|1|1	1	0.43	f3_d004_l	4	0.43	249|88|111|166		219|209|127|88		116|217|226|171		f3_d004_r	4	0.43	249|88|111|166		219|209|127|88		116|217|226|171	
12505		1|1|1	1	0.43	f3_d004_l	4	0.43	178|112|70|172		225|215|191|171		210|194|145|139		f3_d004_r	4	0.43	178|112|70|172		225|215|191|171		210|194|145|139	
12506		1|1|1	1	0.43	f3_d004_l	4	0.43	245|115|93|180		236|182|125|128		206|203|192|179		f3_d004_r	4	0.43	245|115|93|180		236|182|125|128		206|203|192|179	
12507		1|1|1	1	0.5	f3_d002_l	4	0.5	219|103|129|74		216|223|195|15		174|148|62|62		f3_d002_r	4	0.5	219|103|129|74		216|223|195|15		174|148|62|62	
12508		1|1|1	1	0.5	f3_d002_l	4	0.5	225|119|143|61		237|238|210|133		148|134|123|78		f3_d002_r	4	0.5	225|119|143|61		237|238|210|133		148|134|123|78	
12509		1|1|1	1	0.5	f3_d002_l	4	0.5	223|95|111|64		241|178|64|35		196|95|106|61		f3_d002_r	4	0.5	223|95|111|64		241|178|64|35		196|95|106|61	
12510		1|1|1	1	0.47	f3_d006_l	4	0.47	255|230|165|104		253|166|109|163		129|45|45|74		f3_d006_r	4	0.47	255|230|165|104		253|166|109|163		129|45|45|74	
12511		1|1|1	1	0.47	f3_d006_l	4	0.47	255|214|106|102		92|200|151|196		33|74|29|56		f3_d006_r	4	0.47	255|214|106|102		92|200|151|196		33|74|29|56	
12512		1|1|1	1	0.47	f3_d006_l	4	0.47	226|56|95|94		221|84|84|126		236|186|111|85		f3_d006_r	4	0.47	226|56|95|94		221|84|84|126		236|186|111|85	
12513		1|1|1	1	0.43	f3_d007_l	4	0.43	226|225|173|85		245|130|208|29		255|214|43|50		f3_d007_r	4	0.43	226|225|173|85		245|130|208|29		255|214|43|50	
12514		1|1|1	1	0.43	f3_d007_l	4	0.43	238|236|171|91		221|167|71|88		78|208|170|158		f3_d007_r	4	0.43	238|236|171|91		221|167|71|88		78|208|170|158	
12515		1|1|1	1	0.43	f3_d007_l	4	0.43	245|191|212|106		215|65|117|96		133|50|255|51		f3_d007_r	4	0.43	245|191|212|106		215|65|117|96		133|50|255|51	
12516		1|1|1	1	0.54	f3_d005_l	4	0.54	236|188|104|125		133|89|24|31		63|155|193|74		f3_d005_r	4	0.54	236|188|104|125		133|89|24|31		63|155|193|74	
12517		1|1|1	1	0.54	f3_d005_l	4	0.54	91|223|174|188		23|114|73|141		255|195|119|23		f3_d005_r	4	0.54	91|223|174|188		23|114|73|141		255|195|119|23	
12518		1|1|1	1	0.55	f3_d005_l	4	0.55	243|91|100|70		144|32|62|128		255|173|71|13		f3_d005_r	4	0.55	243|91|100|70		144|32|62|128		255|173|71|13	
12519		1|1|1	1	0.44	f3_d003_l	4	0.44	118|96|189|161		100|141|221|72		99|124|217|185		f3_d003_r	4	0.44	118|96|189|161		100|141|221|72		99|124|217|185	
12520		1|1|1	1	0.44	f3_d003_l	4	0.44	245|61|171|113		255|129|183|69		181|104|189|121		f3_d003_r	4	0.44	245|61|171|113		255|129|183|69		181|104|189|121	
12521		1|1|1	1	0.44	f3_d003_l	4	0.44	174|43|89|99		234|127|140|90		166|134|77|255		f3_d003_r	4	0.44	174|43|89|99		234|127|140|90		166|134|77|255	
12522		1|1|1	1	0.46	f3_d008_l	4	0.46	231|190|249|115		247|239|222|118		144|123|113|113		f3_d008_r	4	0.46	231|190|249|115		247|239|222|118		144|123|113|113	
12523		1|1|1	1	0.46	f3_d008_l	4	0.46	238|36|36|82		221|170|60|90		166|121|148|174		f3_d008_r	4	0.46	238|36|36|82		221|170|60|90		166|121|148|174	
12524		1|1|1	1	0.1	f3_d008_l	4	0.1	27|198|177|117		249|242|205|96		109|142|179|150		f3_d008_r	4	0.1	27|198|177|117		249|242|205|96		109|142|179|150	
12525		1|1|1	1	0.1	f3_d009_l	4	0.1	255|48|48|255		221|171|63|255		106|88|84|208		f3_d009_r	4	0.1	255|48|48|255		221|171|63|255		106|88|84|208	
12526		1|1|1	1	0.1	f3_d009_l	4	0.1	48|195|255|255		187|187|187|255		84|85|106|208		f3_d009_r	4	0.1	48|195|255|255		187|187|187|255		84|85|106|208	
12527		1|1|1	1	0.1	f3_d009_l	4	0.1	255|125|208|255		187|187|187|255		106|97|97|208		f3_d009_r	4	0.1	255|125|208|255		187|187|187|255		106|97|97|208	
12528		1|1|1		0.38	f3_d001_l	4	0.38	232|193|157|54		251|187|120|131		241|221|177|131										
12529		1|1|1		0.38	f3_d001_l	4	0.38	234|186|84|97		232|226|193|152		255|237|191|176										
12530		1|1|1		0.38	f3_d001_l	4	0.38	245|110|169|106		230|222|188|148		232|232|232|244										
12531		1|1|1		0.38	f3_d001_l	4	0.38	232|193|157|54		251|187|120|131		241|221|177|131										
12532		1|1|1		0.38	f3_d001_l	4	0.38	234|186|84|97		232|226|193|152		255|237|191|176										
12533		1|1|1		0.38	f3_d001_l	4	0.38	245|110|169|106		230|222|188|148		232|232|232|244										
12601		1|1|1		0.5	m4_w001	4	0.5	146|255|178|97		131|109|76|203		255|245|206|62										
12602		1|1|1		0.5	m4_w001	4	0.5	255|119|119|90		76|133|68|255		255|213|104|74										
12603		1|1|1		0.5	m4_w001	4	0.5	174|183|171|198		206|229|230|104		86|255|248|66										
12604		1|1|1		0.5	m4_w002	4	0.5	102|245|133|220		88|255|206|155		255|213|104|99										
12605		1|1|1		0.5	m4_w002	4	0.5	255|41|107|90		255|102|91|31		255|206|198|93										
12606		1|1|1		0.5	m4_w002	4	0.5	249|211|144|204		251|236|121|142		255|248|211|155										
12607		1|1|1		0.5	m4_w003	4	0.5	146|255|146|158		112|251|193|174		228|255|255|112										
12608		1|1|1		0.5	m4_w003	4	0.5	255|216|116|128		187|185|107|142		255|244|200|137										
12609		1|1|1		0.5	m4_w003	4	0.5	255|121|35|62		255|234|118|158		255|210|93|99										
12610		1|1|1		0.5	m4_w004	4	0.5	255|246|176|180		79|95|200|255		139|243|153|169										
12611		1|1|1		0.5	m4_w004	4	0.5	213|253|255|93		255|201|104|177		253|249|221|166										
12612		1|1|1		0.5	m4_w004	4	0.5	146|211|249|227		255|235|127|102		79|153|240|180										
12613		1|1|1		0.5	m4_w005	4	0.5	255|52|182|150		255|237|191|117		255|69|69|158										
12614		1|1|1		0.5	m4_w005	4	0.5	106|101|255|185		97|222|255|128		230|251|255|169										
12615		1|1|1		0.5	m4_w005	4	0.5	255|245|119|164		255|238|108|82		255|232|183|163										
12616		1|1|1		0.5	m4_w006	4	0.5	255|217|59|164		71|194|255|174		255|243|86|123										
12617		1|1|1		0.5	m4_w006	4	0.5	255|248|211|78		255|239|198|5		255|240|193|255										
12618		1|1|1		0.5	m4_w006	4	0.5	255|78|78|185		249|204|106|137		236|247|171|236										
12619		1|1|1		0.5	m4_w007	4	0.5	61|223|255|168		98|131|211|255		217|250|255|169										
12620		1|1|1		0.5	m4_w007	4	0.5	34|179|125|136		47|146|76|255		208|255|223|157										
12621		1|1|1		0.5	m4_w007	4	0.5	255|228|142|117		202|255|255|145		255|251|219|142										
12622		1|1|1		0.5	m4_w009	4	0.5	48|43|34|70		255|229|121|62		157|32|32|147										
12623		1|1|1		0.5	m4_w009	4	0.5	192|91|255|193		213|179|255|42		181|191|255|168										
12624		1|1|1		0.5	m4_w009	4	0.5	164|232|238|187		255|239|174|123		255|247|215|171										
12625		1|1|1		0.5	m4_w008	4	0.5	251|205|107|163		255|154|99|163		236|45|45|203										
12626		1|1|1		0.5	m4_w008	4	0.5	190|206|147|255		255|247|149|125		255|215|206|107										
12627		1|1|1		0.5	m4_w008	4	0.5	100|200|249|255		145|165|255|64		240|255|253|193										
12628		1|1|1		0.5	m4_w001	4	0.5	146|255|178|97		131|109|76|203		255|245|206|62										
12629		1|1|1		0.5	m4_w001	4	0.5	255|119|119|90		76|133|68|255		255|213|104|74										
12630		1|1|1		0.5	m4_w001	4	0.5	174|183|171|198		206|229|230|104		86|255|248|66										
12631		1|1|1		0.5	m4_w001	4	0.5	146|255|178|97		131|109|76|203		255|245|206|62										
12632		1|1|1		0.5	m4_w001	4	0.5	255|119|119|90		76|133|68|255		255|213|104|74										
12633		1|1|1		0.5	m4_w001	4	0.5	174|183|171|198		206|229|230|104		86|255|248|66										
12701		1|1|1		0.46	f4_k001	4	0.46	240|52|52|214		255|146|63|192		202|202|202|255										
12702		1|1|1		0.46	f4_k001	4	0.46	221|185|69|117		204|185|81|203		240|223|157|255										
12703		1|1|1		0.46	f4_k001	4	0.46	106|61|200|144		183|148|110|190		114|135|236|112										
12704		1|1|1		0.49	f4_k005	4	0.49	238|221|152|255		216|243|91|255		210|211|127|219										
12705		1|1|1		0.49	f4_k005	4	0.49	228|236|159|255		92|232|174|255		141|213|210|225										
12706		1|1|1		0.49	f4_k005	4	0.49	243|200|123|239		189|182|144|214		213|208|196|207										
12707		1|1|1		0.25	f4_k006	4	0.25	200|200|200|255		193|198|204|255		208|210|203|206										
12708		1|1|1		0.25	f4_k006	4	0.25	101|146|64|255		113|195|93|255		169|230|100|255										
12709		1|1|1		0.25	f4_k006	4	0.25	179|47|47|203		155|50|61|255		241|124|124|255										
12710		1|1|1		0.5	f4_k002	4	0.5	125|116|98|190		118|104|96|163		179|179|170|144										
12711		1|1|1		0.5	f4_k002	4	0.5	126|238|182|110		107|228|183|96		214|245|196|228										
12712		1|1|1		0.5	f4_k002	4	0.5	188|136|243|74		171|105|230|102		249|163|236|112										
12713		1|1|1		0.49	f4_k003	4	0.49	255|208|149|246		79|85|95|73		232|228|169|209										
12714		1|1|1		0.49	f4_k003	4	0.49	224|255|153|227		89|193|141|145		255|161|110|90										
12715		1|1|1		0.49	f4_k003	4	0.49	114|214|228|255		196|50|50|128		253|165|192|214										
12716		1|1|1		0.49	f4_k004	4	0.49	88|83|69|43		189|187|176|106		140|136|122|131										
12717		1|1|1		0.49	f4_k004	4	0.49	238|119|234|145		131|153|232|90		228|147|241|91										
12718		1|1|1		0.49	f4_k004	4	0.49	136|187|86|145		184|240|171|203		149|187|99|155										
12719		1|1|1		0.49	f4_k007	4	0.49	185|210|217|203		247|96|96|255		255|255|255|255										
12720		1|1|1		0.49	f4_k007	4	0.49	84|102|225|113		239|213|255|255		255|255|255|255										
12721		1|1|1		0.49	f4_k007	4	0.49	255|199|198|192		255|163|163|73		255|255|255|255										
12722		1|1|1		0.33	f4_k008	4	0.33	251|57|57|255		249|161|174|215		255|204|222|219										
12723		1|1|1		0.46	f4_k008	4	0.46	243|195|93|223		255|215|144|188		255|214|153|193										
12724		1|1|1		0.46	f4_k008	4	0.46	129|223|255|255		146|103|255|74		149|155|255|106										
12725		1|1|1		0.47	f4_k009	4	0.47	255|176|239|255		221|48|116|255		181|0|94|255										
12726		1|1|1		0.47	f4_k009	4	0.47	143|247|221|212		78|253|151|255		118|145|243|181										
12727		1|1|1		0.47	f4_k009	4	0.47	255|155|155|182		251|77|77|178		247|171|56|174										
12728		1|1|1		0.46	f4_k001	4	0.46	106|61|200|144		183|148|110|190		114|135|236|112										
12729		1|1|1		0.46	f4_k001	4	0.46	221|185|69|117		204|185|81|203		240|223|157|255										
12730		1|1|1		0.46	f4_k001	4	0.46	240|52|52|214		255|146|63|192		202|202|202|255										
12731		1|1|1		0.46	f4_k001	4	0.46	106|61|200|144		183|148|110|190		114|135|236|112										
12732		1|1|1		0.46	f4_k001	4	0.46	221|185|69|117		204|185|81|203		240|223|157|255										
12733		1|1|1		0.46	f4_k001	4	0.46	240|52|52|214		255|146|63|192		202|202|202|255										
12801		1|1|1	1	0.1	m5_a001_l	0	0.1	249|141|141|255		255|245|195|255		245|142|142|255		m5_a001_r	0	0.1	249|141|141|255		255|245|195|255		245|142|142|255	
12802		1|1|1	1	0.1	m5_a001_l	0	0.1	255|255|255|255		255|245|195|255		255|222|86|255		m5_a001_r	0	0.1	255|255|255|255		255|245|195|255		255|222|86|255	
12803		1|1|1	1	0.1	m5_a001_l	0	0.1	121|255|243|255		255|245|195|255		187|232|255|255		m5_a001_r	0	0.1	121|255|243|255		255|245|195|255		187|232|255|255	
12804		1|1|1	1	0.1	m5_a002_l	0	0.1	255|80|80|255		255|176|104|193		249|229|199|255		m5_a002_r	0	0.1	255|80|80|255		255|176|104|193		249|229|199|255	
12805		1|1|1		0.1	m5_a002_l	4	0.1	168|168|168|255		238|238|238|255		249|229|199|255		m5_a002_r	4	0.1	168|168|168|255		238|238|238|255		249|229|199|255	
12806		1|1|1		0.1	m5_a002_l	4	0.1	110|172|245|255		238|238|238|255		44|246|255|255		m5_a002_r	4	0.1	110|172|245|255		238|238|238|255		44|246|255|255	
12807		1|1|1	1	0.1	m5_a003_l	0	0.1	249|122|214|255		150|184|223|255		196|185|225|255		m5_a003_r	0	0.1	249|122|214|255		150|184|223|255		196|185|225|255	
12808		1|1|1		0.1	m5_a003_l	4	0.1	255|211|67|157		131|231|251|255		170|151|127|255		m5_a003_r	4	0.1	255|211|67|157		131|231|251|255		170|151|127|255	
12809		1|1|1		0.1	m5_a003_l	4	0.1	245|234|198|220		225|228|198|255		176|207|211|255		m5_a003_r	4	0.1	245|234|198|220		225|228|198|255		176|207|211|255	
12810		1|1|1		0.1	m5_a004_l	4	0.1	255|255|255|255		255|236|133|255		255|89|89|255		m5_a004_r	4	0.1	255|255|255|255		255|236|133|255		255|89|89|255	
12811		1|1|1		0.1	m5_a004_l	4	0.1	255|255|255|255		255|236|133|255		89|220|255|199		m5_a004_r	4	0.1	255|255|255|255		255|236|133|255		89|220|255|199	
12812		1|1|1		0.1	m5_a004_l	4	0.1	255|255|255|255		255|236|133|255		255|229|22|199		m5_a004_r	4	0.1	255|255|255|255		255|236|133|255		255|229|22|199	
12813		1|1|1		0.1	m5_a005_l	4	0.1	255|43|43|99		255|191|157|255		163|163|163|255		m5_a005_r	4	0.1	255|43|43|99		255|191|157|255		163|163|163|255	
12814		1|1|1		0.1	m5_a005_l	4	0.1	211|142|255|99		157|255|246|255		163|163|163|255		m5_a005_r	4	0.1	211|142|255|99		157|255|246|255		163|163|163|255	
12815		1|1|1		0.1	m5_a005_l	4	0.1	74|159|100|99		251|203|79|255		255|255|255|255		m5_a005_r	4	0.1	74|159|100|99		251|203|79|255		255|255|255|255	
12816		1|1|1		0.1	m5_a009_l	4	0.1	236|67|72|255		255|253|253|255		255|209|179|255		m5_a009_r	4	0.1	236|67|72|255		255|253|253|255		255|209|179|255	
12817		1|1|1		0.1	m5_a009_l	4	0.1	253|214|52|179		255|253|253|255		216|255|179|255		m5_a009_r	4	0.1	253|214|52|179		255|253|253|255		216|255|179|255	
12818		1|1|1		0.1	m5_a009_l	4	0.1	255|234|250|179		255|253|253|255		177|181|173|255		m5_a009_r	4	0.1	255|234|250|179		255|253|253|255		177|181|173|255	
12819		1|1|1		0.1	m5_a007_l	4	0.1	255|255|255|168		255|215|48|255		255|224|56|164		m5_a007_r	4	0.1	255|255|255|168		255|215|48|255		255|224|56|164	
12820		1|1|1		0.1	m5_a007_l	4	0.1	249|249|249|168		95|214|245|141		184|201|253|255		m5_a007_r	4	0.1	249|249|249|168		95|214|245|141		184|201|253|255	
12821		1|1|1		0.48	m5_a007_l	4	0.48	200|200|200|168		217|62|27|219		91|107|153|255		m5_a007_r	4	0.48	200|200|200|168		217|62|27|219		91|107|153|255	
12822		1|1|1		0.1	m5_a006_l	4	0.1	255|205|0|18		249|255|198|219		255|255|255|255		m5_a006_r	4	0.1	255|205|0|18		249|255|198|219		255|255|255|255	
12823		1|1|1		0.1	m5_a006_l	4	0.1	0|255|255|18		255|231|153|227		255|255|255|255		m5_a006_r	4	0.1	0|255|255|18		255|231|153|227		255|255|255|255	
12824		1|1|1		0.1	m5_a006_l	4	0.1	103|103|103|18		255|239|226|255		255|110|110|208		m5_a006_r	4	0.1	103|103|103|18		255|239|226|255		255|110|110|208	
12825		1|1|1	1	0.1	m5_a008_l	0	0.1	130|255|99|208		255|255|255|255		255|218|121|255		m5_a008_r	0	0.1	130|255|99|208		255|255|255|255		255|218|121|255	
12826		1|1|1	1	0.1	m5_a008_l	0	0.1	255|99|99|208		253|228|126|255		255|121|121|255		m5_a008_r	0	0.1	255|99|99|208		253|228|126|255		255|121|121|255	
12827		1|1|1	1	0.1	m5_a008_l	0	0.1	255|99|205|208		126|253|232|255		176|121|255|255		m5_a008_r	0	0.1	255|99|205|208		126|253|232|255		176|121|255|255	
12828																						
12829																						
12830																						
12831																						
12832																						
12833																						
12901		1|1|1		0.1	f5_s001_l	4	0.1	255|255|255|217		255|219|248|255		255|131|190|58		f5_s001_r	4	0.1	255|255|255|217		255|219|248|255		255|131|190|58	
12902		1|1|1		0.1	f5_s001_l	4	0.1	255|229|144|255		255|56|56|67		255|231|213|217		f5_s001_r	4	0.1	255|229|144|255		255|56|56|67		255|231|213|217	
12903		1|1|1		0.1	f5_s001_l	4	0.1	255|232|157|198		255|226|174|255		255|232|101|147		f5_s001_r	4	0.1	255|232|157|198		255|226|174|255		255|232|101|147	
12904		1|1|1		0.1	f5_s002_l	4	0.1	249|216|166|255		255|168|168|225		255|95|95|97		f5_s002_r	4	0.1	249|216|166|255		255|168|168|225		255|95|95|97	
12905		1|1|1		0.1	f5_s002_l	4	0.1	255|245|191|255		255|127|172|185		255|213|213|104		f5_s002_r	4	0.1	255|245|191|255		255|127|172|185		255|213|213|104	
12906		1|1|1		0.1	f5_s002_l	4	0.1	255|226|135|255		255|159|159|255		255|155|209|0		f5_s002_r	4	0.1	255|226|135|255		255|159|159|255		255|155|209|0	
12907		1|1|1		0.1	f5_s003_l	4	0.1	255|225|59|255		238|73|73|255		255|255|255|255		f5_s003_r	4	0.1	255|225|59|255		238|73|73|255		255|255|255|255	
12908		1|1|1		0.1	f5_s003_l	4	0.1	173|255|118|203		244|245|157|255		255|255|255|255		f5_s003_r	4	0.1	173|255|118|203		244|245|157|255		255|255|255|255	
12909		1|1|1		0.1	f5_s003_l	4	0.1	118|255|215|203		157|165|245|255		195|255|255|236		f5_s003_r	4	0.1	118|255|215|203		157|165|245|255		195|255|255|236	
12910		1|1|1		0.1	f5_s004_l	4	0.1	110|108|109|255		236|104|117|255		230|135|33|255		f5_s004_r	4	0.1	110|108|109|255		236|104|117|255		230|135|33|255	
12911		1|1|1	1	0.1	f5_s004_l	0	0.1	255|255|255|255		226|105|168|171		232|123|143|255		f5_s004_r	0	0.1	255|255|255|255		226|105|168|171		232|123|143|255	
12912		1|1|1		0.1	f5_s004_l	4	0.1	243|69|123|255		112|107|107|255		225|194|69|255		f5_s004_r	4	0.1	243|69|123|255		112|107|107|255		225|194|69|255	
12913		1|1|1		0.1	f5_s005_l	4	0.1	207|104|253|176		191|161|255|212		226|172|255|179		f5_s005_r	4	0.1	207|104|253|176		191|161|255|212		226|172|255|179	
12914		1|1|1		0.1	f5_s005_l	4	0.1	104|203|253|176		255|161|209|212		172|255|234|179		f5_s005_r	4	0.1	104|203|253|176		255|161|209|212		172|255|234|179	
12915		1|1|1		0.1	f5_s005_l	4	0.1	253|74|115|176		255|161|161|212		255|218|172|179		f5_s005_r	4	0.1	253|74|115|176		255|161|161|212		255|218|172|179	
12916		1|1|1		0.1	f5_s006_l	4	0.1	255|118|251|255		228|114|211|255		174|224|255|255		f5_s006_r	4	0.1	255|118|251|255		228|114|211|255		174|224|255|255	
12917		1|1|1		0.1	f5_s006_l	4	0.1	133|133|133|255		255|104|104|255		255|108|108|255		f5_s006_r	4	0.1	133|133|133|255		255|104|104|255		255|108|108|255	
12918		1|1|1	1	0.1	f5_s006_l	0	0.1	255|255|255|255		255|224|99|255		198|255|108|255		f5_s006_r	0	0.1	255|255|255|255		255|224|99|255		198|255|108|255	
12919		1|1|1		0.1	f5_s007_l	4	0.1	247|210|56|255		255|164|123|255		255|221|112|204		f5_s007_r	4	0.1	247|210|56|255		255|164|123|255		255|221|112|204	
12920		1|1|1		0.1	f5_s007_l	4	0.1	255|230|243|255		255|93|103|255		255|123|142|131		f5_s007_r	4	0.1	255|230|243|255		255|93|103|255		255|123|142|131	
12921		1|1|1		0.1	f5_s007_l	4	0.1	247|111|153|255		206|93|255|255		255|191|191|204		f5_s007_r	4	0.1	247|111|153|255		206|93|255|255		255|191|191|204	
12922		1|1|1		0.1	f5_s008_l	4	0.1	101|139|251|255		188|212|251|255		195|252|255|255		f5_s008_r	4	0.1	101|139|251|255		188|212|251|255		195|252|255|255	
