ResId	ResFile	ResFile2	ResAttribID	ResAttribID2	Desc
4209	Player/Doodads/weapons/Prefabs/m7_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/m7_w_s001_r.prefab	14209	14209	藏剑外装剑3·颜色1
4210	Player/Doodads/weapons/Prefabs/m7_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/m7_w_s001_r.prefab	14210	14210	藏剑外装剑3·颜色2
4211	Player/Doodads/weapons/Prefabs/m7_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/m7_w_s001_r.prefab	14211	14211	藏剑外装剑3·颜色3
4212	Player/Doodads/weapons/Prefabs/m7_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/m7_w_s001_r.prefab	14212	14212	藏剑外装剑3·颜色4
4213	Player/Doodads/weapons/Prefabs/m7_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/m7_w_s001_r.prefab	14213	14213	藏剑外装剑4·颜色1
4214	Player/Doodads/weapons/Prefabs/m7_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/m7_w_s001_r.prefab	14214	14214	藏剑外装剑4·颜色2
4215	Player/Doodads/weapons/Prefabs/m7_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/m7_w_s001_r.prefab	14215	14215	藏剑外装剑4·颜色3
4216	Player/Doodads/weapons/Prefabs/m7_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/m7_w_s001_r.prefab	14216	14216	藏剑外装剑4·颜色4
4217	Player/Doodads/weapons/Prefabs/m7_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/m7_w_s001_r.prefab	14217	14217	藏剑外装剑5·颜色1
4218	Player/Doodads/weapons/Prefabs/m7_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/m7_w_s001_r.prefab	14218	14218	藏剑外装剑5·颜色2
4219	Player/Doodads/weapons/Prefabs/m7_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/m7_w_s001_r.prefab	14219	14219	藏剑外装剑5·颜色3
4220	Player/Doodads/weapons/Prefabs/m7_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/m7_w_s001_r.prefab	14220	14220	藏剑外装剑5·颜色4
4221	Player/Doodads/weapons/Prefabs/m7_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/m7_w_s001_r.prefab	14221	14221	藏剑外装剑6·颜色1
4222	Player/Doodads/weapons/Prefabs/m7_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/m7_w_s001_r.prefab	14222	14222	藏剑外装剑6·颜色2
4223	Player/Doodads/weapons/Prefabs/m7_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/m7_w_s001_r.prefab	14223	14223	藏剑外装剑6·颜色3
4224	Player/Doodads/weapons/Prefabs/m7_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/m7_w_s001_r.prefab	14224	14224	藏剑外装剑6·颜色4
4225	Player/Doodads/weapons/Prefabs/m7_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/m7_w_s001_r.prefab	14225	14225	藏剑外装剑7·颜色1
4226	Player/Doodads/weapons/Prefabs/m7_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/m7_w_s001_r.prefab	14226	14226	藏剑外装剑7·颜色2
4227	Player/Doodads/weapons/Prefabs/m7_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/m7_w_s001_r.prefab	14227	14227	藏剑外装剑7·颜色3
4228	Player/Doodads/weapons/Prefabs/m7_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/m7_w_s001_r.prefab	14228	14228	藏剑外装剑7·颜色4
4229	Player/Doodads/weapons/Prefabs/m7_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/m7_w_s001_r.prefab	14229	14229	藏剑外装剑8·颜色1
4230	Player/Doodads/weapons/Prefabs/m7_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/m7_w_s001_r.prefab	14230	14230	藏剑外装剑8·颜色2
4231	Player/Doodads/weapons/Prefabs/m7_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/m7_w_s001_r.prefab	14231	14231	藏剑外装剑8·颜色3
4232	Player/Doodads/weapons/Prefabs/m7_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/m7_w_s001_r.prefab	14232	14232	藏剑外装剑8·颜色4
4233	Player/Doodads/weapons/Prefabs/m7_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/m7_w_s001_r.prefab	14233	14233	藏剑外装剑9·颜色1
4234	Player/Doodads/weapons/Prefabs/m7_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/m7_w_s001_r.prefab	14234	14234	藏剑外装剑9·颜色2
4235	Player/Doodads/weapons/Prefabs/m7_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/m7_w_s001_r.prefab	14235	14235	藏剑外装剑9·颜色3
4236	Player/Doodads/weapons/Prefabs/m7_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/m7_w_s001_r.prefab	14236	14236	藏剑外装剑9·颜色4
4237	Player/Doodads/weapons/Prefabs/m7_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/m7_w_s001_r.prefab	14237	14237	藏剑外装剑10·颜色1
4238	Player/Doodads/weapons/Prefabs/m7_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/m7_w_s001_r.prefab	14238	14238	藏剑外装剑10·颜色2
4239	Player/Doodads/weapons/Prefabs/m7_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/m7_w_s001_r.prefab	14239	14239	藏剑外装剑10·颜色3
4240	Player/Doodads/weapons/Prefabs/m7_w_s001_l.prefab	Player/Doodads/weapons/Prefabs/m7_w_s001_r.prefab	14240	14240	藏剑外装剑10·颜色4
4301		Player/Doodads/weapons/Prefabs/f7_w_s001.prefab		14301	长歌外装扇1·颜色1
4302		Player/Doodads/weapons/Prefabs/f7_w_s001.prefab		14302	长歌外装扇1·颜色2
4303		Player/Doodads/weapons/Prefabs/f7_w_s001.prefab		14303	长歌外装扇1·颜色3
4304		Player/Doodads/weapons/Prefabs/f7_w_s001.prefab		14304	长歌外装扇1·颜色4
4305		Player/Doodads/weapons/Prefabs/f7_w_s001.prefab		14305	长歌外装扇2·颜色1
4306		Player/Doodads/weapons/Prefabs/f7_w_s001.prefab		14306	长歌外装扇2·颜色2
4307		Player/Doodads/weapons/Prefabs/f7_w_s001.prefab		14307	长歌外装扇2·颜色3
4308		Player/Doodads/weapons/Prefabs/f7_w_s001.prefab		14308	长歌外装扇2·颜色4
4309		Player/Doodads/weapons/Prefabs/f7_w_s001.prefab		14309	长歌外装扇3·颜色1
4310		Player/Doodads/weapons/Prefabs/f7_w_s001.prefab		14310	长歌外装扇3·颜色2
4311		Player/Doodads/weapons/Prefabs/f7_w_s001.prefab		14311	长歌外装扇3·颜色3
4312		Player/Doodads/weapons/Prefabs/f7_w_s001.prefab		14312	长歌外装扇3·颜色4
4313		Player/Doodads/weapons/Prefabs/f7_w_s001.prefab		14313	长歌外装扇4·颜色1
4314		Player/Doodads/weapons/Prefabs/f7_w_s001.prefab		14314	长歌外装扇4·颜色2
4315		Player/Doodads/weapons/Prefabs/f7_w_s001.prefab		14315	长歌外装扇4·颜色3
4316		Player/Doodads/weapons/Prefabs/f7_w_s001.prefab		14316	长歌外装扇4·颜色4
4317		Player/Doodads/weapons/Prefabs/f7_w_s001.prefab		14317	长歌外装扇5·颜色1
4318		Player/Doodads/weapons/Prefabs/f7_w_s001.prefab		14318	长歌外装扇5·颜色2
4319		Player/Doodads/weapons/Prefabs/f7_w_s001.prefab		14319	长歌外装扇5·颜色3
4320		Player/Doodads/weapons/Prefabs/f7_w_s001.prefab		14320	长歌外装扇5·颜色4
4321		Player/Doodads/weapons/Prefabs/f7_w_s001.prefab		14321	长歌外装扇6·颜色1
4322		Player/Doodads/weapons/Prefabs/f7_w_s001.prefab		14322	长歌外装扇6·颜色2
4323		Player/Doodads/weapons/Prefabs/f7_w_s001.prefab		14323	长歌外装扇6·颜色3
4324		Player/Doodads/weapons/Prefabs/f7_w_s001.prefab		14324	长歌外装扇6·颜色4
4325		Player/Doodads/weapons/Prefabs/f7_w_s001.prefab		14325	长歌外装扇7·颜色1
4326		Player/Doodads/weapons/Prefabs/f7_w_s001.prefab		14326	长歌外装扇7·颜色2
4327		Player/Doodads/weapons/Prefabs/f7_w_s001.prefab		14327	长歌外装扇7·颜色3
4328		Player/Doodads/weapons/Prefabs/f7_w_s001.prefab		14328	长歌外装扇7·颜色4
4329		Player/Doodads/weapons/Prefabs/f7_w_s001.prefab		14329	长歌外装扇8·颜色1
4330		Player/Doodads/weapons/Prefabs/f7_w_s001.prefab		14330	长歌外装扇8·颜色2
4331		Player/Doodads/weapons/Prefabs/f7_w_s001.prefab		14331	长歌外装扇8·颜色3
4332		Player/Doodads/weapons/Prefabs/f7_w_s001.prefab		14332	长歌外装扇8·颜色4
4333		Player/Doodads/weapons/Prefabs/f7_w_s001.prefab		14333	长歌外装扇9·颜色1
4334		Player/Doodads/weapons/Prefabs/f7_w_s001.prefab		14334	长歌外装扇9·颜色2
4335		Player/Doodads/weapons/Prefabs/f7_w_s001.prefab		14335	长歌外装扇9·颜色3
4336		Player/Doodads/weapons/Prefabs/f7_w_s001.prefab		14336	长歌外装扇9·颜色4
4337		Player/Doodads/weapons/Prefabs/f7_w_s001.prefab		14337	长歌外装扇10·颜色1
4338		Player/Doodads/weapons/Prefabs/f7_w_s001.prefab		14338	长歌外装扇10·颜色2
4339		Player/Doodads/weapons/Prefabs/f7_w_s001.prefab		14339	长歌外装扇10·颜色3
4340		Player/Doodads/weapons/Prefabs/f7_w_s001.prefab		14340	长歌外装扇10·颜色4
