Desc	ActEventID	EventType	Frame	EventName	EventParam1	EventParam2	EventParam3	EventParam4	EventParam5	EventParamStr
千軍萬馬	3677	1		CrossFade	1					
千軍萬馬	3677	1		InstantDir	1000					
千軍萬馬	3677	1		CastSkill	3678					
千軍萬馬	3677	1		PlayEffect	13677					
千軍萬馬	3677	3		ClearEffect	13677					
千軍萬馬	3677	3		DoCommonAct	7			10		
寒冰尖刺	3683	1		CrossFade	1					
寒冰尖刺	3683	1		InstantDir	1000					
寒冰尖刺	3683	1		CastSkill	3683					
毒針	3687	1		CrossFade	1					
毒針	3687	1		InstantDir	1000					
毒針	3687	2	7	PlayEffect	13687					
毒針	3687	2	7	CastSkill	3687					
水泡	3685	1		CrossFade	1					
水泡	3685	1		InstantDir	1000					
水泡	3685	1		CastSkill	3685					
花葉飛舞	3688	1		CrossFade	1					
花葉飛舞	3688	1		InstantDir	1000					
花葉飛舞	3688	1		PlayEffect	13688					
花葉飛舞	3688	2	5	CastSkill	3688					
炮塔	3751	2	5	CastSkill	3751					
炮塔	3751	2	5	PlayEffect	13751					
至尊咆哮	3759	1		CrossFade	1					
至尊咆哮	3759	1		InstantDir	35					
至尊咆哮	3759	2	5	PlayEffect	208					
至尊咆哮	3759	2	5	CastSkill	3759					
至尊咆哮	3759	2	6	UnbindEffect	208					
烈焰撕咬	3691	1		CrossFade	1					
烈焰撕咬	3691	1		InstantDir	1000					
烈焰撕咬	3691	1		PlayEffect	13691					
烈焰撕咬	3691	1		CastSkill	3691					
霸王槍	3901	1		CrossFade	1					
霸王槍	3901	1		InstantDir	1000					
霸王槍	3901	1		PlayEffect	13671				3	
霸王槍	3901	2	5	CastSkill	3901					
毒針	3908	1		CrossFade	1					
毒針	3908	1		InstantDir	1000					
毒針	3908	2	7	PlayEffect	13687					
毒針	3908	2	7	CastSkill	3908					
烈焰撕咬	3913	1		CrossFade	1					
烈焰撕咬	3913	1		InstantDir	1000					
烈焰撕咬	3913	1		PlayEffect	13691					
烈焰撕咬	3913	2	5	CastSkill	3913					
藏劍劍法	3951	1		CrossFade	1					
藏劍劍法	3951	1		InstantDir	1000					
藏劍劍法	3951	2	3	PlayEffect	14401				-1	
藏劍劍法	3951	2	3	CastSkill	3951					
藏劍劍法	3951	2	3	UnbindEffect	14401					
九溪彌煙	3952	1		CrossFade	1					
九溪彌煙	3952	1		InstantDir	1000					
九溪彌煙	3952	1		PlayEffect	14406				-1	
九溪彌煙	3952	2	4	CastSkill	3952					
九溪彌煙	3952	2	5	UnbindEffect	14406					
九溪彌煙	3952	3		CrossFade	300					
平湖斷月	3953	1		CrossFade	1					
平湖斷月	3953	1		InstantDir	35					
平湖斷月	3953	1		PlayEffect	14408				-1	
平湖斷月	3953	2	1	UnbindEffect	14408					
平湖斷月	3953	2	2	ModelEffectVisible	0					
平湖斷月	3953	2	2	BodyVisable	0					
平湖斷月	3953	2	4	ModelEffectVisible	1					
平湖斷月	3953	2	5	BodyVisable	1					
平湖斷月	3953	2	5	CastSkill	3954					
平湖斷月	3953	2	5	PlayEffect	24408				-1	
平湖斷月	3953	2	6	UnbindEffect	24408					
平湖斷月	3953	3		BodyVisable	1					
平湖斷月	3953	3		ModelEffectVisible	1					
平湖斷月_子	3954	1		CastSkill	3954					
峰插雲景	3955	1		CrossFade	1					
峰插雲景	3955	1		InstantDir	1000					
峰插雲景	3955	1		PlayEffect	14413				-1	
峰插雲景	3955	1		CastSkill	4416					
峰插雲景	3955	2	2	CastSkill	3955					
峰插雲景	3955	2	2	CastSkill	4415					
峰插雲景	3955	2	11	UnbindEffect	14413					
長歌扇訣	3957	1		CrossFade	1					
長歌扇訣	3957	1		InstantDir	1000					
長歌扇訣	3957	1		PlayEffect	14501				-1	
長歌扇訣	3957	2	5	CastSkill	3957					
長歌扇訣	3957	2	7	UnbindEffect	14501					
平沙雁落	3958	1		CrossFade	1					
平沙雁落	3958	1		InstantDir	1000					
平沙雁落	3958	1		PlayEffect	14506				-1	
平沙雁落	3958	2	5	CastSkill	3958					
平沙雁落	3958	2	5	UnbindEffect	14506					
清音長嘯	3960	1		CrossFade	1					
清音長嘯	3960	1		InstantDir	1000					
清音長嘯	3960	1		PlayEffect	14512				-1	
清音長嘯	3960	2	6	CastSkill	3960					
清音長嘯	3960	2	10	UnbindEffect	14512					
清音長嘯	3960	3		CrossFade	850					
江逐月天	3965	1		CrossFade	1					
江逐月天	3965	1		InstantDir	1000					
江逐月天	3965	1		PlayEffect	14518				-1	
江逐月天	3965	2	2	CastSkill	3965					
江逐月天	3965	2	2	CastSkill	4521					
江逐月天	3965	2	8	UnbindEffect	14518					
江逐月天	3965	3		CrossFade	850					
唐門暗器	4001	1		CrossFade	1					
唐門暗器	4001	1		InstantDir	1000					
唐門暗器	4001	1		LinkSkillInit	20	4002				
唐門暗器	4001	1		PlaySound	5921					
唐門暗器	4001	2	0	PlayEffect	14001				-1	
唐門暗器	4001	2	1	CanDoSkill						
唐門暗器	4001	2	2	CastSkill	4001					
唐門暗器	4001	2	2	UnbindEffect	14001					
唐門暗器	4001	2	2	PlayShake	30	100	1	1		
唐門暗器	4001	2	3	CanDoRun						
唐門暗器	4001	2	4	CastLinkSkill						
唐門暗器2	4002	1		CrossFade	1					
唐門暗器2	4002	1		InstantDir	1000					
唐門暗器2	4002	1		LinkSkillInit	20	4003				
唐門暗器2	4002	1		PlaySound	5921					
唐門暗器2	4002	2	0	PlayEffect	14002				-1	
唐門暗器2	4002	2	1	CanDoSkill						
唐門暗器2	4002	2	2	UnbindEffect	14002					
唐門暗器2	4002	2	2	CastSkill	4002					
唐門暗器2	4002	2	2	PlayShake	30	100	1	1		
唐門暗器2	4002	2	3	CanDoRun						
唐門暗器2	4002	2	3	CastLinkSkill						
唐門暗器3	4003	1		CrossFade	1					
唐門暗器3	4003	1		InstantDir	1000					
唐門暗器3	4003	1		LinkSkillInit	20	4004				
唐門暗器3	4003	1		PlaySound	5921					
唐門暗器3	4003	2	0	PlayEffect	14003				-1	
唐門暗器3	4003	2	1	CanDoSkill						
唐門暗器3	4003	2	3	CastSkill	4003					
唐門暗器3	4003	2	3	UnbindEffect	14003					
唐門暗器3	4003	2	4	PlayShake	30	100	1	1		
唐門暗器3	4003	2	4	CanDoRun						
唐門暗器3	4003	2	5	CastLinkSkill						
唐門暗器4	4004	1		CrossFade	1					
唐門暗器4	4004	1		InstantDir	1000					
唐門暗器4	4004	1		PlaySound	5922					
唐門暗器4	4004	2	0	PlayEffect	14004				-1	
唐門暗器4	4004	2	0	PlayEffect	34004				-1	
唐門暗器4	4004	2	1	CanDoSkill						
唐門暗器4	4004	2	5	CastSkill	4004					
唐門暗器4	4004	2	5	UnbindEffect	14004					
唐門暗器4	4004	2	5	UnbindEffect	34004					
唐門暗器4	4004	2	6	PlayShake	60	160	1	1		
唐門暗器4	4004	2	9	CanDoRun						
唐門暗器4	4004	3		CrossFade	500					
纏身刺	4006	1		CrossFade	1					
纏身刺	4006	1		PlaySound	5923					
纏身刺	4006	2	2	PlayEffect	14006				-1	
纏身刺	4006	2	3	UnbindEffect	14006					
纏身刺	4006	2	4	PlayShake	20	80	1	1		
纏身刺	4006	2	4	CastSkill	4006					
纏身刺	4006	2	6	CanDoRun						
纏身刺	4006	3		CrossFade	300					
暴雨梨花	4008	1		CrossFade	1					
暴雨梨花	4008	1		PlaySound	5925					
暴雨梨花	4008	2	2	PlayEffect	14008				-1	
暴雨梨花	4008	2	2	CastSkill	4008					
暴雨梨花	4008	2	2	PlayShake	40	180	1	1		
暴雨梨花	4008	2	3	UnbindEffect	14008					
暴雨梨花	4008	2	5	CanDoRun						
暴雨梨花	4008	3		CrossFade	200					
暴雨梨花_子	4009	1		CastSkill	4009					
迷影縱	4010	1		CrossFade	1					
迷影縱	4010	1		IgnoreSpeState	1					
迷影縱	4010	1		InstantDir	1000					
迷影縱	4010	1		PlaySound	5927					
迷影縱	4010	2	0	PlayEffect	14010				-1	
迷影縱	4010	2	1	SetSkillCD						
迷影縱	4010	2	1	UnbindEffect	14010					
迷影縱	4010	2	2	BodyVisable	0					
迷影縱	4010	2	4	BodyVisable	1					
迷影縱	4010	2	8	CanDoRun						
迷影縱	4010	3		BodyVisable	1					
九宮飛星	4012	1		CrossFade	1					
九宮飛星	4012	1		InstantDir	1000					
九宮飛星	4012	1		PlayEffect	14012				-1	
九宮飛星	4012	1		PlaySound	5928					
九宮飛星	4012	1		CastSkill	4026					
九宮飛星	4012	2	1	UnbindEffect	14012					
九宮飛星	4012	2	4	CastSkill	4012					
九宮飛星	4012	2	10	PlayShake	80	200	1	1		
九宮飛星	4012	2	10	PlayEffect	14013				-1	
九宮飛星	4012	2	11	UnbindEffect	14013					
九宮飛星	4012	2	12	CanDoRun						
九宮飛星	4012	3		CrossFade	400					
千機孔雀翎	4032	1		PlaySound	5920					
千機孔雀翎	4032	1		PlayEffect	14032					
千機孔雀翎	4032	1		CastSkill	4036					
千機孔雀翎	4032	1		OpenSceneGray						
千機孔雀翎	4032	1		ChangeBright	200					
千機孔雀翎	4032	2	9	CastSkill	4032					
千機孔雀翎	4032	2	9	PlayShake	40	130	1	1		
千機孔雀翎	4032	2	14	PlayShake	50	140	1	1		
千機孔雀翎	4032	2	19	PlayShake	50	150	1	1		
千機孔雀翎	4032	3		CloseSceneGray	10					
千機孔雀翎	4032	3		ClearBright						
崑崙劍法1	4101	1		CrossFade	1					
崑崙劍法1	4101	1		InstantDir	1000					
崑崙劍法1	4101	1		PlaySound	5941					
崑崙劍法1	4101	1		LinkSkillInit	20	4102				
崑崙劍法1	4101	2	0	PlayEffect	14101				-1	
崑崙劍法1	4101	2	1	CanDoSkill						
崑崙劍法1	4101	2	2	CastSkill	4101					
崑崙劍法1	4101	2	2	UnbindEffect	14101					
崑崙劍法1	4101	2	2	PlayShake	30	120	1	1		
崑崙劍法1	4101	2	2	CanDoRun						
崑崙劍法1	4101	2	2	MovePos	20	20	100			
崑崙劍法1	4101	2	3	CastLinkSkill						
崑崙劍法1	4101	3		CrossFade	100					
崑崙劍法2	4102	1		CrossFade	1					
崑崙劍法2	4102	1		InstantDir	1000					
崑崙劍法2	4102	1		LinkSkillInit	20	4103				
崑崙劍法2	4102	1		PlaySound	5942					
崑崙劍法2	4102	2	0	PlayEffect	14102				-1	
崑崙劍法2	4102	2	1	CanDoSkill						
崑崙劍法2	4102	2	2	CastSkill	4102					
崑崙劍法2	4102	2	2	UnbindEffect	14102					
崑崙劍法2	4102	2	2	PlayShake	30	120	1	1		
崑崙劍法2	4102	2	2	CanDoRun						
崑崙劍法2	4102	2	2	MovePos	40	40	150			
崑崙劍法2	4102	2	3	CastLinkSkill						
崑崙劍法2	4102	3		CrossFade	300					
崑崙劍法3	4103	1		CrossFade	1					
崑崙劍法3	4103	1		InstantDir	1000					
崑崙劍法3	4103	1		LinkSkillInit	20	4104				
崑崙劍法3	4103	1		PlaySound	5943					
崑崙劍法3	4103	2	0	PlayEffect	14103				-1	
崑崙劍法3	4103	2	1	CanDoSkill						
崑崙劍法3	4103	2	3	PlayShake	30	150	1	1		
崑崙劍法3	4103	2	4	CastSkill	4103					
崑崙劍法3	4103	2	4	MovePos	70	50	130			
崑崙劍法3	4103	2	4	CanDoRun						
崑崙劍法3	4103	2	4	UnbindEffect	14103					
崑崙劍法3	4103	2	5	CastLinkSkill						
崑崙劍法3	4103	3		CrossFade	300					
崑崙劍法4	4104	1		CrossFade	1					
崑崙劍法4	4104	1		InstantDir	1000					
崑崙劍法4	4104	1		PlaySound	5944					
崑崙劍法4	4104	2	0	PlayEffect	14104				-1	
崑崙劍法4	4104	2	1	CanDoSkill						
崑崙劍法4	4104	2	7	CastSkill	4104					
崑崙劍法4	4104	2	7	UnbindEffect	14104					
崑崙劍法4	4104	2	7	MovePos	60	60	150			
崑崙劍法4	4104	2	8	PlayShake	120	180	1	1		
崑崙劍法4	4104	2	8	UnbindEffect	14104					
崑崙劍法4	4104	2	10	CanDoRun						
崑崙劍法4	4104	3		CrossFade	500					
仙人指路	4106	1		CrossFade	1					
仙人指路	4106	1		InstantDir	1000					
仙人指路	4106	1		PlaySound	5945					
仙人指路	4106	1		CastSkill	4107					
仙人指路	4106	1		PlayEffect	14106				-1	
仙人指路	4106	2	8	CanDoRun						
仙人指路	4106	3		UnbindEffect	14106					
仙人指路_子1	4107	1		CastSkill	4107					
混沌劍陣	4108	1		CrossFade	1					
混沌劍陣	4108	1		InstantDir	1000					
混沌劍陣	4108	1		PlaySound	5947					
混沌劍陣	4108	2	4	PlayShake	50	120	1	1		
混沌劍陣	4108	2	4	PlayEffect	14108				-1	
混沌劍陣	4108	2	5	CastSkill	4108					
混沌劍陣	4108	2	6	UnbindEffect	14108					
混沌劍陣	4108	2	8	CanDoRun						
嘯風三連	4110	1		CrossFade	1					
嘯風三連	4110	1		InstantDir	1000					
嘯風三連	4110	1		PlaySound	5946					
嘯風三連	4110	1		PlayEffect	14110				-1	
嘯風三連	4110	2	3	CastSkill	4110					
嘯風三連	4110	2	5	CastSkill	4110					
嘯風三連	4110	2	8	CastSkill	4110					
嘯風三連	4110	2	6	UnbindEffect	14110					
嘯風三連	4110	2	9	CanDoRun						
雷動九天	4112	1		CrossFade	1					
雷動九天	4112	1		InstantDir	1000					
雷動九天	4112	1		PlaySound	5948					
雷動九天	4112	2	4	CastSkill	4112					
雷動九天	4112	2	4	PlayShake	80	180	1	1		
雷動九天	4112	2	4	PlayEffect	14112				-1	
雷動九天	4112	2	5	UnbindEffect	14112					
雷動九天	4112	2	8	CanDoRun						
雷動九天	4112	3		CrossFade	500					
昆虛墜無鋒	4128	1		PlaySound	5940					
昆虛墜無鋒	4128	1		PlayEffect	14128					
昆虛墜無鋒	4128	1		CastSkill	4129					
昆虛墜無鋒	4128	2	2	CastSkill	4128					
昆虛墜無鋒	4128	2	5	CastSkill	4128					
昆虛墜無鋒	4128	2	8	CastSkill	4128					
昆虛墜無鋒	4128	2	11	CastSkill	4128					
昆虛墜無鋒	4128	2	23	CastSkill	4128					
昆虛墜無鋒	4128	2	25	PlayShake	80	160	1	1		
昆虛墜無鋒	4128	3		CrossFade	1000					
昆虛墜無鋒	4128	3		BodyVisable	1					
昆虛墜無鋒	4128	1		OpenSceneGray						
昆虛墜無鋒	4128	1		ChangeBright	200					
昆虛墜無鋒	4128	3		CloseSceneGray						
昆虛墜無鋒	4128	3		ClearBright						
丐幫掌法	4201	1		CrossFade	1					
丐幫掌法	4201	1		InstantDir	1000					
丐幫掌法	4201	2	3	PlaySound	5961					
丐幫掌法	4201	2	3	CastSkill	4201					
丐幫掌法	4201	1	0	LinkSkillInit	20	4202				
丐幫掌法	4201	2	1	CanDoSkill						
丐幫掌法	4201	2	0	PlayEffect	14201				-1	
丐幫掌法	4201	2	1	UnbindEffect	14201					
丐幫掌法	4201	2	4	CanDoRun						
丐幫掌法	4201	2	4	CastLinkSkill						
丐幫掌法	4201	2	4	PlayShake	30	120	1	1		
丐幫掌法	4201	2	4	MovePos	20	20	150			
丐幫掌法2	4202	1		CrossFade	1					
丐幫掌法2	4202	1		InstantDir	1000					
丐幫掌法2	4202	2	3	PlaySound	5962					
丐幫掌法2	4202	2	3	CastSkill	4202					
丐幫掌法2	4202	1	0	LinkSkillInit	20	4203				
丐幫掌法2	4202	2	1	CanDoSkill						
丐幫掌法2	4202	2	0	PlayEffect	14202				-1	
丐幫掌法2	4202	2	1	UnbindEffect	14202					
丐幫掌法2	4202	2	4	CanDoRun						
丐幫掌法2	4202	2	7	CastLinkSkill						
丐幫掌法2	4202	2	3	PlayShake	30	120	1	1		
丐幫掌法2	4202	2	3	MovePos	40	40	150			
丐幫掌法34	4203	1		CrossFade	1					
丐幫掌法34	4203	1		InstantDir	1000					
丐幫掌法34	4203	1		LinkSkillInit	20	4205				
丐幫掌法34	4203	2	3	PlaySound	5963					
丐幫掌法34	4203	2	1	CanDoSkill						
丐幫掌法34	4203	2	0	PlayEffect	14203				-1	
丐幫掌法34	4203	2	1	UnbindEffect	14203					
丐幫掌法34	4203	2	3	CastSkill	4203					
丐幫掌法34	4203	2	3	PlayShake	30	150	1	1		
丐幫掌法34	4203	2	5	CastSkill	4204					
丐幫掌法34	4203	2	5	PlayShake	30	150	1	1		
丐幫掌法34	4203	2	6	CanDoRun						
丐幫掌法34	4203	2	8	CastLinkSkill						
丐幫掌法34	4203	2	5	MovePos	70	50	130			
丐幫掌法5	4205	1		CrossFade	1					
丐幫掌法5	4205	1		InstantDir	1000					
丐幫掌法5	4205	2	2	PlaySound	5964					
丐幫掌法5	4205	2	1	CanDoSkill						
丐幫掌法5	4205	2	3	CastSkill	4205					
丐幫掌法5	4205	2	0	PlayEffect	14204				-1	
丐幫掌法5	4205	2	3	PlayShake	120	180	1	1		
丐幫掌法5	4205	2	5	UnbindEffect	14204					
丐幫掌法5	4205	2	6	CanDoRun						
丐幫掌法5	4205	2	4	MovePos	60	60	150			
亢龍有悔	4206	1		CrossFade	1					
亢龍有悔	4206	1		InstantDir	1000					
亢龍有悔	4206	2	2	PlaySound	5966					
亢龍有悔	4206	2	1	PlayEffect	14206				-1	
亢龍有悔	4206	2	3	CastSkill	4206					
亢龍有悔	4206	2	3	PlayShake	30	160	1	1		
亢龍有悔	4206	2	4	UnbindEffect	14206					
亢龍有悔	4206	2	6	CanDoRun						
困龍功	4208	1		PlaySound	5967					
困龍功	4208	2	3	PlayEffect	14209			1	-1	
困龍功	4208	2	3	CastSkill	4208					
困龍功	4208	2	4	PlayShake	40	180	1	1		
困龍功	4208	2	6	CanDoRun						
醉蝶狂舞	4211	1		PlaySound	5969					
醉蝶狂舞	4211	1		CrossFade	1					
醉蝶狂舞	4211	1		PlayEffect	14211				-1	
醉蝶狂舞	4211	2	4	UnbindEffect	14211				-1	
醉蝶狂舞	4211	2	5	CastSkill	4211					
醉蝶狂舞	4211	2	8	CanDoRun						
龍戰於野	4213	1		PlaySound	5970					
龍戰於野	4213	1		PlayEffect	14214			1		
龍戰於野	4213	2	5	PlayEffect	14213					
龍戰於野	4213	2	5	CastSkill	4215					
龍戰於野	4213	2	5	CastSkill	4213					
龍戰於野	4213	2	5	CastSkill	4216					
龍戰於野	4213	2	5	PlayShake	80	180	1	1		
龍戰於野	4213	2	6	UnbindEffect	6722					
龍戰於野	4213	2	7	UnbindEffect	14214					
龍戰於野	4213	2	7	UnbindEffect	14213					
龍戰於野	4213	2	8	CanDoRun						
降龍十八掌	4232	1		PlaySound	5960					
降龍十八掌	4232	1		PlayEffect	14232					
降龍十八掌	4232	2	10	PlayEffect	14233					
降龍十八掌	4232	2	16	PlayEffect	14234					
降龍十八掌	4232	2	29	PlayEffect	14235					
降龍十八掌	4232	1		CastSkill	4237					
降龍十八掌	4232	2	4	CastSkill	4232					
降龍十八掌	4232	2	4	CastSkill	4235					
降龍十八掌	4232	2	11	CastSkill	4233					
降龍十八掌	4232	2	11	CastSkill	4235					
降龍十八掌	4232	2	17	CastSkill	4234					
降龍十八掌	4232	2	17	CastSkill	4235					
降龍十八掌	4232	2	30	CastSkill	4235					
降龍十八掌	4232	2	24	CastSkill	4236					
降龍十八掌	4232	2	30	PlayShake	80	160	1	1		
降龍十八掌	4232	2	30	UnbindEffect	14232					
降龍十八掌	4232	2	30	UnbindEffect	14233					
降龍十八掌	4232	2	30	UnbindEffect	14234					
降龍十八掌	4232	2	30	UnbindEffect	14235					
降龍十八掌	4232	3		CrossFade	1000					
降龍十八掌	4232	1		OpenSceneGray						
降龍十八掌	4232	1		ChangeBright	200					
降龍十八掌	4232	3		CloseSceneGray						
降龍十八掌	4232	3		ClearBright						
五毒笛咒	4301	1		CrossFade	1					
五毒笛咒	4301	1		InstantDir	1000					
五毒笛咒	4301	1		LinkSkillInit	20	4302				
五毒笛咒	4301	1		PlayEffect	14301				-1	
五毒笛咒	4301	1		PlaySound	5981					
五毒笛咒	4301	2	1	CanDoSkill						
五毒笛咒	4301	2	3	CastSkill	4301					
五毒笛咒	4301	2	3	PlayShake	30	100	1	1		
五毒笛咒	4301	2	3	UnbindEffect	14301					
五毒笛咒	4301	2	4	CanDoRun						
五毒笛咒	4301	2	4	CastLinkSkill						
五毒笛咒2	4302	1		CrossFade	1					
五毒笛咒2	4302	1		InstantDir	1000					
五毒笛咒2	4302	1		LinkSkillInit	20	4303				
五毒笛咒2	4302	1		PlayEffect	14302				-1	
五毒笛咒2	4302	1		PlaySound	5982					
五毒笛咒2	4302	2	1	CanDoSkill						
五毒笛咒2	4302	2	3	CastSkill	4302					
五毒笛咒2	4302	2	3	PlayShake	30	100	1	1		
五毒笛咒2	4302	2	5	UnbindEffect	14302					
五毒笛咒2	4302	2	6	CanDoRun						
五毒笛咒2	4302	2	10	CastLinkSkill						
五毒笛咒3	4303	1		CrossFade	1					
五毒笛咒3	4303	1		InstantDir	1000					
五毒笛咒3	4303	1		LinkSkillInit	20	4304				
五毒笛咒3	4303	1		PlayEffect	14303			1	-1	
五毒笛咒3	4303	1		PlaySound	5983					
五毒笛咒3	4303	2	1	CanDoSkill						
五毒笛咒3	4303	2	3	CastSkill	4303					
五毒笛咒3	4303	2	3	PlayShake	40	150	1	1		
五毒笛咒3	4303	2	6	UnbindEffect	14303					
五毒笛咒3	4303	2	6	CanDoRun						
五毒笛咒3	4303	2	8	CastLinkSkill						
五毒笛咒4	4304	1		CrossFade	1					
五毒笛咒4	4304	1		InstantDir	1000					
五毒笛咒4	4304	1		PlayEffect	14304				-1	
五毒笛咒4	4304	1		PlaySound	5984					
五毒笛咒4	4304	2	1	CanDoSkill						
五毒笛咒4	4304	2	2	CastSkill	4304					
五毒笛咒4	4304	2	3	PlayShake	40	160	1	1		
五毒笛咒4	4304	2	7	UnbindEffect	14304					
五毒笛咒4	4304	2	8	CanDoRun						
五毒笛咒4	4304	3		CrossFade	500					
陰風蝕骨	4309	1		PlaySound	5986					
陰風蝕骨	4309	1		CrossFade	1					
陰風蝕骨	4309	1		InstantDir	1000					
陰風蝕骨	4309	1		PlayEffect	14309				-1	
陰風蝕骨	4309	2	6	CastSkill	4309					
陰風蝕骨	4309	2	6	CastAutoSkill						
陰風蝕骨	4309	2	6	PlayShake	60	160	1	1		
陰風蝕骨	4309	2	8	UnbindEffect	14309					
陰風蝕骨	4309	2	10	CanDoRun						
召喚毒蟲	4311	1		CrossFade	1					
召喚毒蟲	4311	1		InstantDir	1000					
召喚毒蟲	4311	1		PlayEffect	14311					
召喚毒蟲	4311	1		CastSkill	4311					
召喚毒蟲	4311	1		PlaySound	5987					
召喚毒蟲	4311	2	5	PlayShake	30	160	1	1		
召喚毒蟲	4311	2	6	UnbindEffect	14311					
召喚毒蟲	4311	2	7	CanDoRun						
靈蛇技能（致纏）	4323	1		PlaySound	5990					
靈蛇技能（致纏）	4323	1		CrossFade	1					
靈蛇技能（致纏）	4323	1		InstantDir	1000					
靈蛇技能（致纏）	4323	2	4	PlayEffect	14323					
靈蛇技能（致纏）	4323	2	5	CastSkill	4323					
碧蟾技能（降木抗）	4325	1		PlaySound	5988					
碧蟾技能（降木抗）	4325	1		CrossFade	1					
碧蟾技能（降木抗）	4325	1		InstantDir	1000					
碧蟾技能（降木抗）	4325	1		PlayEffect	14325					
碧蟾技能（降木抗）	4325	2	5	CastSkill	4325					
赤蠍技能（會心一擊）	4328	1		PlaySound	5990					
赤蠍技能（會心一擊）	4328	1		CrossFade	1					
赤蠍技能（會心一擊）	4328	1		InstantDir	1000					
赤蠍技能（會心一擊）	4328	2	6	PlayEffect	14328					
赤蠍技能（會心一擊）	4328	2	7	CastSkill	4328					
風蜈技能（降閃避）	4330	1		PlaySound	5990					
風蜈技能（降閃避）	4330	1		CrossFade	1					
風蜈技能（降閃避）	4330	1		InstantDir	1000					
風蜈技能（降閃避）	4330	2	4	PlayEffect	14330					
風蜈技能（降閃避）	4330	2	5	CastSkill	4330					
墨蛛技能（延毒時間）	4333	1		PlaySound	5989					
墨蛛技能（延毒時間）	4333	1		CrossFade	1					
墨蛛技能（延毒時間）	4333	1		InstantDir	1000					
墨蛛技能（延毒時間）	4333	2	4	PlayEffect	14333					
墨蛛技能（延毒時間）	4333	2	5	CastSkill	4333					
迷心蠱	4334	1		CrossFade	1					
迷心蠱	4334	1		InstantDir	1000					
迷心蠱	4334	1		PlayEffect	14335					
迷心蠱	4334	1		PlaySound	5991					
