NpcResId	NpcResFile	ResAttribID	Desc	RunSoundID	DeathSoundID	HitSoundID	Height	Width	at_frame	at_cross	bat_frame	bat_cross	die_frame	die_event	die_cross	dz_frame	dz_cross	jf_frame	jf_cross	jfd_frame	jfd_cross	jt_frame	jt_cross	wlk_frame	wlk_cross	wlk_event	run_frame	run_cross	run_event	st_frame	st_cross	st_event	st01_frame	st01_cross	st02_frame	st02_cross	sta_frame	sta_cross	qg_frame	qg_cross	at01_frame	at01_cross	at01_event	at02_frame	at02_cross	at03_frame	at03_cross	at04_frame	at04_cross	jn01_frame	jn01_cross	jn02_frame	jn02_cross	jn03_frame	jn03_cross	jn04_frame	jn04_cross	jn05_frame	jn05_cross	ex01_frame	ex01_cross	jn02a_frame	jn02a_cross	jn02b_frame	jn02b_cross	qg01_frame	qg01_cross	qg02_frame	qg02_cross	qg03_frame	qg03_cross	qg04_frame	qg04_cross	qg05_frame	qg05_cross	jn04(dl)_frame	jn04(dl)_cross	jsrun_frame	jsrun_cross	dl_frame	dl_cross	jf_gz_frame	jf_gz_cross	zx_frame	zx_cross	zst_frame	zst_cross	ts01_frame	ts01_cross	ts02_frame	ts02_cross	ts03_frame	ts03_cross
6110	Player/Npcs/Prefabs/npc_110.prefab		楊熙烈				1.75	0.5	15	0.1	6	0.1	22		0			17	0.5	17	0.5		0.1	16	0.1		12	0.2		30	0.2		30	0.2	30	0.2	20	0.2	30	0.15	15	0.1		15	0.08		0.1		0.1	15	0.09		0.15		0.15		0.15		0.15		0.15		0.08																														
6111	Player/Npcs/Prefabs/npc_111.prefab		李天目				1.75	0.5	38	0.1	6	0.1	20		0			35	0.09	35	0.09	13	0.1	15	0.1		16	0.1		30	0.1		30	0.1	30	0.1	30	0.1	25	0.06	13	0.1		13	0.08	13	0.08	18	0.01	18	0.05	21	0.05	20	0.05	28	0.15	48	0.15	5		5	0.08	5	0.01	20	0	6	0	13	0	18	0	20	0	28	0.15	20	0.4														
6112	Player/Npcs/Prefabs/npc_112.prefab		虞姬				1.75	0.5	15	0.1	6	0.1	18		0			16	0.5	16	0.5		0.1	16	0.1		12	0.2		30	0.2		30	0.2	30	0.2	20	0.2	24	0.15	13	0.1		15	0.08		0.1		0.1	15	0.09		0.15		0.15		0.15		0.15		0.15		0.08																														
6113	Player/Npcs/Prefabs/npc_113_b.prefab	218	趙雲				1.75	0.5	15	0.1	6	0.1	18		0			16	0.5	16	0.5		0.1	16	0.1		12	0.2		30	0.2		30	0.2	30	0.2	20	0.2	24	0.15	15	0.1		15	0.08		0.1		0.1	15	0.09		0.15		0.15		0.15		0.15		0.15		0.08																														
6116	Player/Npcs/Prefabs/npc_116.prefab		道一真人				1.75	0.5	15	0.1	6	0.1	20		0			15	0.5	15	0.5		0.1	16	0.1		12	0.2		30	0.2		30	0.2	30	0.2	20	0.2	24	0.15	15	0.1		15	0.08	15	0.1	15	0.1	15	0.09		0.15		0.15		0.15		0.15		0.15		0.08																														
6117	Player/Npcs/Prefabs/npc_117.prefab		方勉				1.75	0.5	15	0.1	6	0.1	19		0			20	0.5	20	0.5		0.1	16	0.1		12	0.2		30	0.2		30	0.2	30	0.2	20	0.2	24	0.15	15	0.1		15	0.08		0.1		0.1	15	0.09		0.15		0.15		0.15		0.15		0.15		0.08																									2	0.05				
6118	Player/Npcs/Prefabs/npc_118.prefab		無相				1.75	0.5	15	0.1	6	0.1	20		0			15	0.5	15	0.5		0.1	16	0.1		12	0.2		30	0.2		30	0.2	30	0.2	20	0.2	26	0.15	15	0.1		14	0.08		0.1		0.1	15	0.09		0.15		0.15		0.15		0.15		0.15		0.08																														
6119	Player/Npcs/Prefabs/npc_119.prefab		張風				1.75	0.5	15	0.1	6	0.1	19		0			20	0.5	20	0.5		0.1	16	0.1		12	0.2		30	0.2		30	0.2	30	0.2	20	0.2	40	0.15	15	0.1		15	0.08		0.1		0.1	15	0.09		0.15		0.15		0.15		0.15		0.15		0.08																									20	0.05				
6120	Player/Npcs/Prefabs/npc_120.prefab		林海				1.75	0.5	15	0.1	6	0.1	19		0			18	0.5	18	0.5		0.1	16	0.1		12	0.2		30	0.2		30	0.2	30	0.2	20	0.2	24	0.15	15	0.1		15	0.08		0.1		0.1	15	0.09		0.15		0.15		0.15		0.15		0.15		0.08																									20	0.05				
6125	Player/Npcs/Prefabs/npc_125.prefab		秦良玉				1.75	0.5	15	0.1	9	0.1	30		0			19	0.5	19	0.5		0.1	16	0.1		12	0.2		30	0.2		30	0.2	30	0.2	20	0.2	45	0.15	15	0.1		15	0.08		0.1		0.1	15	0.09		0.15		0.15		0.15		0.15		0.15		0.08																									20	0.05				
6121	Player/Npcs/Prefabs/npc_121.prefab		盧青				1.75	0.5	15	0.1	6	0.1	20		0			16	0.5	16	0.5		0.1	16	0.1		12	0.2		30	0.2		30	0.2	30	0.2	20	0.2	24	0.15	14	0.1		15	0.08		0.1		0.1	15	0.09		0.15		0.15		0.15		0.15		0.15		0.08																														
6122	Player/Npcs/Prefabs/npc_122_n.prefab		端木睿				1.75	0.5	15	0.1	6	0.1	20		0			30	0.5	16	0.5		0.1	16	0.1		12	0.2		30	0.2		30	0.2	30	0.2	20	0.2	24	0.15	15	0.1		15	0.08		0.1		0.1	15	0.09		0.15		0.15		0.15		0.15		0.15		0.08																														
6129	Player/Npcs/Prefabs/npc_129.prefab		燕若雪				1.75	0.5	15	0.1	6	0.1	17		0			33	0.5	16	0.5		0.1	16	0.1		12	0.2		30	0.2		30	0.2	30	0.2	20	0.2	24	0.15	15	0.1		15	0.08		0.1		0.1	15	0.09		0.15		0.15		0.15		0.15		0.15		0.08																														
6130	Player/Npcs/Prefabs/npc_130_n.prefab		岳飛				1.9	0.5	15	0.1	6	0.1	20		0			30	0.5	17	0.5		0.1	16	0.1		12	0.2		30	0.2		30	0.2	30	0.2	20	0.2	24	0.15	15	0.1		15	0.08		0.1		0.1	15	0.09		0.15		0.15		0.15		0.15		0.15		0.08																														
6131	Player/Npcs/Prefabs/npc_131.prefab		完顏襄				1.9	0.5	15	0.1	6	0.1	20		0			30	0.5	16	0.5		0.1	16	0.1		12	0.2		30	0.2		30	0.2	30	0.2	20	0.2	24	0.15	15	0.1		16	0.08		0.1		0.1	15	0.09		0.15		0.15		0.15		0.15		0.15		0.08																														
6132	Player/Npcs/Prefabs/npc_132.prefab	201	玄因				1.9	0.5	15	0.1	6	0.1	20		0			30	0.5	16	0.5		0.1	16	0.1		12	0.2		30	0.2		30	0.2	30	0.2	20	0.2	24	0.15	15	0.1		16	0.08		0.1		0.1	15	0.09		0.15		0.15		0.15		0.15		0.15		0.08																														
6135	Player/Npcs/Prefabs/npc_135.prefab		李廣				1.75	0.5	20	0.1	9	0.1	16		0			17	0.1	17	0.1		0.1	16	0.1		12	0.2		30	0.1		30	0.1	30	0.1	20	0.1		0.15	14	0.1		14	0.08		0.1		0.1	30	0.09		0.15		0.15		0.15		0.15		0.15	18	0.08																														
6136	Player/Npcs/Prefabs/npc_136.prefab	202	秦始皇				2.2	0.5	20	0.1	6	0.1	20		0			30	0.1	16	0.1		0.1	16	0.1		12	0.2		30	0.1		30	0.1	30	0.1	20	0.1		0.15	15	0.1		15	0.08		0.1		0.1	30	0.09		0.15		0.15		0.15		0.15		0.15	18	0.08																														
6162	Player/Npcs/Prefabs/npc_162.prefab		李元霸				2.2	0.5	15	0.1	6	0.1	20		0			16	0.5	16	0.5		0.1	16	0.1		12	0.2		30	0.2		30	0.2	30	0.2	20	0.2	24	0.15	14	0.1		13	0.08		0.1		0.1	15	0.09		0.15		0.15		0.15		0.15		0.15		0.08																														
6163	Player/Npcs/Prefabs/npc_163.prefab		玄天道人				2.2	0.5	20	0.1	6	0.1	20		0			17	0.1	17	0.1		0.1	15	0.1		12	0.2		30	0.1		30	0.1	30	0.1	20	0.1		0.15	15	0.1		15	0.08		0.1		0.1	30	0.09		0.15		0.15		0.15		0.15		0.15	18	0.08																														
6164	Player/Npcs/Prefabs/npc_164.prefab		唐簡				2.2	0.5	16	0.1	6	0.1	26		0			30	0.5	15	0.5		0.1	15	0.1		12	0.2		30	0.2		30	0.2	30	0.2	20	0.2	28	0.4	15	0.1		15	0.08		0.1		0.1		0.09		0.15		0.15		0.15		0.15		0.15		0.08																														
6165	Player/Npcs/Prefabs/npc_165.prefab		宋秋石				2	0.5	16	0.1	6	0.1	20		0			30	0.5	16	0.5		0.1	16	0.1		12	0.2		30	0.2		30	0.2	30	0.2	20	0.2		0.4	15	0.1		15	0.08		0.1		0.1		0.09		0.15		0.15		0.15		0.15		0.15		0.08																														
6166	Player/Npcs/Prefabs/npc_166.prefab		唐曉				2	0.5	16	0.1	6	0.1	18		0			30	0.5	16	0.5		0.1	16	0.1		12	0.2		30	0.2		30	0.2	30	0.2	20	0.2		0.4	15	0.1		15	0.08		0.1		0.1		0.09		0.15		0.15		0.15		0.15		0.15		0.08																														
6167	Player/Npcs/Prefabs/npc_167.prefab		黑面郎君				2	0.5	16	0.1	6	0.1	20		0			30	0.5	20	0.5		0.1	16	0.1		12	0.2		30	0.2		30	0.2	30	0.2	20	0.2		0.4	15	0.1		15	0.08		0.1		0.1		0.09		0.15		0.15		0.15		0.15		0.15		0.08																														
6168	Player/Npcs/Prefabs/npc_168.prefab		石軒轅				2	0.5	16	0.1	6	0.1	20		0			30	0.5	16	0.5		0.1	16	0.1		12	0.2		30	0.2		30	0.2	30	0.2	20	0.2		0.4	15	0.1		15	0.08		0.1		0.1		0.09		0.15		0.15		0.15		0.15		0.15		0.08																														
6169	Player/Npcs/Prefabs/npc_169.prefab		玄慈				2	0.5	16	0.1	6	0.1	20		0			30	0.5	16	0.5		0.1	16	0.1		12	0.2		30	0.2		30	0.2	30	0.2	20	0.2		0.4	15	0.1		15	0.08		0.1		0.1		0.09		0.15		0.15		0.15		0.15		0.15		0.08																														
6170	Player/Npcs/Prefabs/npc_170.prefab		何人我				2	0.5	16	0.1	6	0.1	19		0			30	0.5	16	0.5		0.1	16	0.1		12	0.2		30	0.2		30	0.2	30	0.2	20	0.2		0.4	15	0.1		15	0.08		0.1		0.1		0.09		0.15		0.15		0.15		0.15		0.15		0.08																														
6171	Player/Npcs/Prefabs/npc_171.prefab		鬼穀子				2	0.5	16	0.1	6	0.1	20		0			30	0.5	16	0.5		0.1	16	0.1		12	0.2		30	0.2		30	0.2	30	0.2	20	0.2		0.4	15	0.1		15	0.08		0.1		0.1		0.09		0.15		0.15		0.15		0.15		0.15		0.08																														
6172	Player/Npcs/Prefabs/npc_172.prefab		張三豐				2	0.5	16	0.1	6	0.1	20		0			30	0.5	16	0.5		0.1	16	0.1		12	0.2		30	0.2		30	0.2	30	0.2	20	0.2		0.4	15	0.1		15	0.08		0.1		0.1		0.09		0.15		0.15		0.15		0.15		0.15		0.08																														
6173	Player/Npcs/Prefabs/npc_173.prefab	217	項羽				2.3	0.5	16	0.1	6	0.1	20		0			30	0.5	16	0.5		0.1	16	0.1		15	0.2		30	0.2		30	0.2	30	0.2	20	0.2		0.4	15	0.1		15	0.08		0.1		0.1		0.09		0.15		0.15		0.15		0.15		0.15		0.08																														
6174	Player/Npcs/Prefabs/npc_174.prefab		古嫣然				2	0.5	16	0.1	6	0.1	20		0			30	0.5	16	0.5		0.1	16	0.1		12	0.2		30	0.2		30	0.2	30	0.2	20	0.2		0.4	15	0.1		15	0.08		0.1		0.1		0.09		0.15		0.15		0.15		0.15		0.15		0.08																														
6175	Player/Npcs/Prefabs/npc_175.prefab		唐仇				2	0.5	16	0.1	6	0.1	20		0			30	0.5	16	0.5		0.1	16	0.1		12	0.2		30	0.2		30	0.2	30	0.2	20	0.2		0.4	15	0.1		15	0.08		0.1		0.1		0.09		0.15		0.15		0.15		0.15		0.15		0.08																														
6190	Player/Npcs/Prefabs/npc_164.prefab		唐簡				1.9	0.5	16	0.1	6	0.1	26		0			30	0.5	15	0.5		0.1	15	0.1		12	0.2		30	0.2		30	0.2	30	0.2	20	0.2	28	0.4	15	0.1		15	0.08		0.1		0.1		0.09		0.15		0.15		0.15		0.15		0.15		0.08																														
6205	Player/Npcs/Prefabs/npc_205.prefab		武則天				2	0.5	16	0.1	6	0.1	20		0			30	0.5	16	0.5		0.1	16	0.1		12	0.2		30	0.2		30	0.2	30	0.2	20	0.2		0.4	15	0.1		15	0.08		0.1		0.1		0.09		0.15		0.15		0.15		0.15		0.15		0.08																														
10102	Player/Npcs/Prefabs/npc_102_c.prefab		月眉兒				1.75	0.5	15	0.1	6	0.1	21		0			19	0.5	19	0.5		0.1	15	0.1		12	0.2		30	0.2		30	0.2	30	0.2	20	0.2	28	0.15	15	0.1		15	0.08		0.1		0.1	15	0.09		0.15		0.15		0.15		0.15		0.15		0.08																									20	0.05				
10019	Player/Npcs/Prefabs/npc_019_c.prefab		唐影				1.85	0.5	16	0.1	6	0.1	19		0			17	0.5	17	0.5		0.1	15	0.1		11	0.2		30	0.2		30	0.2	30	0.2	20	0.2	16	0.15	16	0.1		18	0.08		0.1		0.1		0.09		0.15		0.15		0.15		0.15		0.15		0.08																														
10029	Player/Npcs/Prefabs/npc_029_c.prefab		南宮滅				1.75	0.5	16	0.1	6	0.1	20		0			15	0.5	15	0.5		0.1	15	0.1		10	0.2		30	0.2		30	0.2	30	0.2	20	0.2	39	0.4	20	0.1		20	0.08		0.1		0.1	35	0.09		0.15		0.15		0.15		0.15		0.15		0.08																														
10030	Player/Npcs/Prefabs/npc_030_c.prefab		韓世忠				1.75	0.5	16	0.1	6	0.1	15		0			14	0.5	14	0.5		0.1	18	0.1		12	0.2		30	0.2		30	0.2	30	0.2	20	0.2	34	0.4	15	0.1		15	0.08		0.1		0.1		0.09		0.15		0.15		0.15		0.15		0.15		0.08																														
10041	Player/Npcs/Prefabs/npc_041_c.prefab		楊瑛				1.75	0.5	16	0.1	6	0.1	20		0			19	0.5	19	0.5		0.1	15	0.1		12	0.2		30	0.2		30	0.2	30	0.2	20	0.2	13	0.4	13	0.1		14	0.08	15	0.1	15	0.1		0.09		0.15		0.15		0.15		0.15		0.15		0.08																														
10049	Player/Npcs/Prefabs/npc_049_c.prefab		高長恭				2.3	0.5	16	0.1	6	0.1	18		0			20	0.1	20	0.5		0.1	15	0.1		12	0.2		30	0.2		30	0.2	30	0.2	20	0.2	13	0.4	15	0.1		15	0.08		0.1		0.1	20	0.09		0.15		0.15		0.15		0.15		0.15		0.08																														
10056	Player/Npcs/Prefabs/npc_056_c.prefab		孟知秋				1.9	0.5	16	0.1	6	0.1	20		0			19	0.5	19	0.5		0.1	15	0.1		12	0.2		30	0.2		30	0.2	30	0.2	20	0.2	19	0.15	15	0.1		15	0.08		0.1		0.1		0.09		0.15		0.15		0.15		0.15		0.15		0.08																									25	0.05				
10058	Player/Npcs/Prefabs/npc_153.prefab	129	新秋依水				1.75	0.5	16	0.1	6	0.1	20		0			15	0.5	15	0.5		0.1	15	0.1		12	0.2		30	0.2		30	0.2	30	0.2	20	0.2	28	0.4	15	0.1		15	0.08		0.1		0.1		0.09		0.15		0.15		0.15		0.15		0.15		0.08																														
10085	Player/Npcs/Prefabs/npc_151.prefab	128	新清曉師太				1.75	0.5	16	0.1	6	0.1	20		0			19	0.5	19	0.5		0.1	15	0.1		12	0.2		30	0.2		30	0.2	30	0.2	20	0.2	24	0.15	10	0.1		10	0.08	13	0.1	15	0.1		0.09		0.15		0.15		0.15		0.15		0.15		0.08																														
10087	Player/Npcs/Prefabs/npc_087_c.prefab		納蘭潛凜				1.9	0.5	16	0.1	6	0.1	19		0			30	0.5	16	0.5		0.1	16	0.1		12	0.2		30	0.2		30	0.2	30	0.2	20	0.2	22	0.15	15	0.1		15	0.08		0.1		0.1		0.09		0.15		0.15		0.15		0.15		0.15		0.08																									20	0.05				
10101	Player/Npcs/Prefabs/npc_101_c.prefab		楊影楓				1.75	0.5	15	0.1	6	0.1	20		0			16	0.5	16	0.5		0.1	15	0.1		12	0.2		30	0.2		30	0.2	30	0.2	20	0.2	24	0.15	15	0.1		15	0.08		0.1		0.1		0.09		0.15		0.15		0.15		0.15		0.15		0.08																									20	0.05				
10107	Player/Npcs/Prefabs/npc_162.prefab	136	李元霸				1.75	0.5	15	0.1	6	0.1	20		0			16	0.5	16	0.5		0.1	16	0.1		12	0.2		30	0.2		30	0.2	30	0.2	20	0.2	24	0.15	14	0.1		13	0.08		0.1		0.1	15	0.09		0.15		0.15		0.15		0.15		0.15		0.08																														
10108	Player/Npcs/Prefabs/npc_108_c.prefab		荊軻				1.75	0.5	15	0.1	6	0.1	20		0			17	0.5	17	0.5		0.1	16	0.1		12	0.2		30	0.2		30	0.2	30	0.2	20	0.2	24	0.15	15	0.1		14	0.08		0.1		0.1	15	0.09		0.15		0.15		0.15		0.15		0.15		0.08																														
10110	Player/Npcs/Prefabs/npc_110_c.prefab		楊熙烈				1.75	0.5	15	0.1	6	0.1	22		0			17	0.5	17	0.5		0.1	16	0.1		12	0.2		30	0.2		30	0.2	30	0.2	20	0.2	30	0.15	15	0.1		15	0.08		0.1		0.1	15	0.09		0.15		0.15		0.15		0.15		0.15		0.08																														
10112	Player/Npcs/Prefabs/npc_112_c.prefab		虞姬				1.75	0.5	15	0.1	6	0.1	18		0			16	0.5	16	0.5		0.1	16	0.1		12	0.2		30	0.2		30	0.2	30	0.2	20	0.2	24	0.15	13	0.1		15	0.08		0.1		0.1	15	0.09		0.15		0.15		0.15		0.15		0.15		0.08																														
10113	Player/Npcs/Prefabs/npc_113_c.prefab		趙雲				1.75	0.5	15	0.1	6	0.1	18		0			16	0.5	16	0.5		0.1	16	0.1		12	0.2		30	0.2		30	0.2	30	0.2	20	0.2	24	0.15	15	0.1		15	0.08		0.1		0.1	15	0.09		0.15		0.15		0.15		0.15		0.15		0.08																														
10116	Player/Npcs/Prefabs/npc_116_c.prefab		道一真人				1.75	0.5	15	0.1	6	0.1	20		0			15	0.5	15	0.5		0.1	16	0.1		12	0.2		30	0.2		30	0.2	30	0.2	20	0.2	24	0.15	15	0.1		15	0.08	15	0.1	15	0.1	15	0.09		0.15		0.15		0.15		0.15		0.15		0.08																														
10117	Player/Npcs/Prefabs/npc_117_c.prefab		方勉				1.75	0.5	15	0.1	6	0.1	19		0			20	0.5	20	0.5		0.1	16	0.1		12	0.2		30	0.2		30	0.2	30	0.2	20	0.2	24	0.15	15	0.1		15	0.08		0.1		0.1	15	0.09		0.15		0.15		0.15		0.15		0.15		0.08																									2	0.05				
10119	Player/Npcs/Prefabs/npc_119_c.prefab		張風				1.75	0.5	15	0.1	6	0.1	19		0			20	0.5	20	0.5		0.1	16	0.1		12	0.2		30	0.2		30	0.2	30	0.2	20	0.2	40	0.15	15	0.1		15	0.08		0.1		0.1	15	0.09		0.15		0.15		0.15		0.15		0.15		0.08																									20	0.05				
10125	Player/Npcs/Prefabs/npc_125_c.prefab		秦良玉				1.75	0.5	15	0.1	9	0.1	30		0			19	0.5	19	0.5		0.1	16	0.1		12	0.2		30	0.2		30	0.2	30	0.2	20	0.2	45	0.15	15	0.1		15	0.08		0.1		0.1	15	0.09		0.15		0.15		0.15		0.15		0.15		0.08																									20	0.05				
10130	Player/Npcs/Prefabs/npc_130_c.prefab		岳飛				1.9	0.5	15	0.1	6	0.1	20		0			30	0.5	17	0.5		0.1	16	0.1		12	0.2		30	0.2		30	0.2	30	0.2	20	0.2	24	0.15	15	0.1		15	0.08		0.1		0.1	15	0.09		0.15		0.15		0.15		0.15		0.15		0.08																														
10132	Player/Npcs/Prefabs/npc_132.prefab	150	玄因				1.9	0.5	15	0.1	6	0.1	20		0			30	0.5	16	0.5		0.1	16	0.1		12	0.2		30	0.2		30	0.2	30	0.2	20	0.2	24	0.15	15	0.1		16	0.08		0.1		0.1	15	0.09		0.15		0.15		0.15		0.15		0.15		0.08																														
10136	Player/Npcs/Prefabs/npc_136.prefab	130	秦始皇				2.2	0.5	20	0.1	6	0.1	20		0			30	0.1	16	0.1		0.1	16	0.1		12	0.2		30	0.1		30	0.1	30	0.1	20	0.1		0.15	15	0.1		15	0.08		0.1		0.1	30	0.09		0.15		0.15		0.15		0.15		0.15	18	0.08																														
10162	Player/Npcs/Prefabs/npc_162.prefab	136	李元霸				2.2	0.5	15	0.1	6	0.1	20		0			16	0.5	16	0.5		0.1	16	0.1		12	0.2		30	0.2		30	0.2	30	0.2	20	0.2	24	0.15	14	0.1		13	0.08		0.1		0.1	15	0.09		0.15		0.15		0.15		0.15		0.15		0.08																														
10163	Player/Npcs/Prefabs/npc_163.prefab	137	玄天道人				2.2	0.5	20	0.1	6	0.1	20		0			17	0.1	17	0.1		0.1	15	0.1		12	0.2		30	0.1		30	0.1	30	0.1	20	0.1		0.15	15	0.1		15	0.08		0.1		0.1	30	0.09		0.15		0.15		0.15		0.15		0.15	18	0.08																														
10164	Player/Npcs/Prefabs/npc_164.prefab	138	唐簡				2.2	0.5	16	0.1	6	0.1	26		0			30	0.5	15	0.5		0.1	15	0.1		12	0.2		30	0.2		30	0.2	30	0.2	20	0.2	28	0.4	15	0.1		15	0.08		0.1		0.1		0.09		0.15		0.15		0.15		0.15		0.15		0.08																														
10165	Player/Npcs/Prefabs/npc_165.prefab	139	宋秋石				2	0.5	16	0.1	6	0.1	20		0			30	0.5	16	0.5		0.1	16	0.1		12	0.2		30	0.2		30	0.2	30	0.2	20	0.2		0.4	15	0.1		15	0.08		0.1		0.1		0.09		0.15		0.15		0.15		0.15		0.15		0.08																														
10166	Player/Npcs/Prefabs/npc_166.prefab	140	唐曉				2	0.5	16	0.1	6	0.1	18		0			30	0.5	16	0.5		0.1	16	0.1		12	0.2		30	0.2		30	0.2	30	0.2	20	0.2		0.4	15	0.1		15	0.08		0.1		0.1		0.09		0.15		0.15		0.15		0.15		0.15		0.08																														
10167	Player/Npcs/Prefabs/npc_167.prefab	141	黑面郎君				2	0.5	16	0.1	6	0.1	20		0			30	0.5	20	0.5		0.1	16	0.1		12	0.2		30	0.2		30	0.2	30	0.2	20	0.2		0.4	15	0.1		15	0.08		0.1		0.1		0.09		0.15		0.15		0.15		0.15		0.15		0.08																														
10168	Player/Npcs/Prefabs/npc_168.prefab	142	石軒轅				2	0.5	16	0.1	6	0.1	20		0			30	0.5	16	0.5		0.1	16	0.1		12	0.2		30	0.2		30	0.2	30	0.2	20	0.2		0.4	15	0.1		15	0.08		0.1		0.1		0.09		0.15		0.15		0.15		0.15		0.15		0.08																														
10169	Player/Npcs/Prefabs/npc_169.prefab	143	玄慈				2	0.5	16	0.1	6	0.1	20		0			30	0.5	16	0.5		0.1	16	0.1		12	0.2		30	0.2		30	0.2	30	0.2	20	0.2		0.4	15	0.1		15	0.08		0.1		0.1		0.09		0.15		0.15		0.15		0.15		0.15		0.08																														
10170	Player/Npcs/Prefabs/npc_170.prefab	144	何人我				2	0.5	16	0.1	6	0.1	19		0			30	0.5	16	0.5		0.1	16	0.1		12	0.2		30	0.2		30	0.2	30	0.2	20	0.2		0.4	15	0.1		15	0.08		0.1		0.1		0.09		0.15		0.15		0.15		0.15		0.15		0.08																														
10171	Player/Npcs/Prefabs/npc_171.prefab	145	鬼穀子				2	0.5	16	0.1	6	0.1	20		0			30	0.5	16	0.5		0.1	16	0.1		12	0.2		30	0.2		30	0.2	30	0.2	20	0.2		0.4	15	0.1		15	0.08		0.1		0.1		0.09		0.15		0.15		0.15		0.15		0.15		0.08																														
10172	Player/Npcs/Prefabs/npc_172.prefab	146	張三豐				2	0.5	16	0.1	6	0.1	20		0			30	0.5	16	0.5		0.1	16	0.1		12	0.2		30	0.2		30	0.2	30	0.2	20	0.2		0.4	15	0.1		15	0.08		0.1		0.1		0.09		0.15		0.15		0.15		0.15		0.15		0.08																														
10173	Player/Npcs/Prefabs/npc_173.prefab	147	項羽				2.3	0.5	16	0.1	6	0.1	20		0			30	0.5	16	0.5		0.1	16	0.1		15	0.2		30	0.2		30	0.2	30	0.2	20	0.2		0.4	15	0.1		15	0.08		0.1		0.1		0.09		0.15		0.15		0.15		0.15		0.15		0.08																														
10174	Player/Npcs/Prefabs/npc_174.prefab	148	古嫣然				2	0.5	16	0.1	6	0.1	20		0			30	0.5	16	0.5		0.1	16	0.1		12	0.2		30	0.2		30	0.2	30	0.2	20	0.2		0.4	15	0.1		15	0.08		0.1		0.1		0.09		0.15		0.15		0.15		0.15		0.15		0.08																														
10175	Player/Npcs/Prefabs/npc_175.prefab	149	唐仇				2	0.5	16	0.1	6	0.1	20		0			30	0.5	16	0.5		0.1	16	0.1		12	0.2		30	0.2		30	0.2	30	0.2	20	0.2		0.4	15	0.1		15	0.08		0.1		0.1		0.09		0.15		0.15		0.15		0.15		0.15		0.08																														
10205	Player/Npcs/Prefabs/npc_205.prefab	155	武則天				2	0.5	16	0.1	6	0.1	20		0			30	0.5	16	0.5		0.1	16	0.1		12	0.2		30	0.2		30	0.2	30	0.2	20	0.2		0.4	15	0.1		15	0.08		0.1		0.1		0.09		0.15		0.15		0.15		0.15		0.15		0.08																														
10210	Player/Npcs/Prefabs/npc_210.prefab	157	冰儀				1.9	0.5	16	0.1	6	0.1	20		0			30	0.5	16	0.5		0.1	18	0.1		12	0.2		30	0.2		30	0.2	30	0.2	20	0.2	28	0.4	15	0.1		15	0.08		0.1		0.1		0.09		0.15		0.15		0.15		0.15		0.15		0.08																														
10217	Player/Npcs/Prefabs/npc_217.prefab	158	葉無心				1.9	0.5	16	0.1	6	0.1	19		0			30	0.5	17	0.5		0.1	16	0.1		12	0.2		30	0.2		30	0.2	30	0.2	20	0.2	28	0.4	15	0.1		15	0.08		0.1		0.1		0.09		0.15		0.15		0.15		0.15		0.15		0.08																														
10218	Player/Npcs/Prefabs/npc_218.prefab	159	葉青陽				1.9	0.5	16	0.1	6	0.1	20		0			30	0.5	16	0.5		0.1	16	0.1		12	0.2		30	0.2		30	0.2	30	0.2	20	0.2	28	0.4	15	0.1		15	0.08		0.1		0.1		0.09		0.15		0.15		0.15		0.15		0.15		0.08																														
10219	Player/Npcs/Prefabs/npc_219.prefab	160	蕭玉竹				1.9	0.5	16	0.1	6	0.1	20		0			30	0.5	16	0.5		0.1	16	0.1		12	0.2		30	0.2		30	0.2	30	0.2	20	0.2	28	0.4	15	0.1		15	0.08		0.1		0.1		0.09		0.15		0.15		0.15		0.15		0.15		0.08																														
11000	Player/Npcs/Prefabs/npc_pet003_c.prefab		祝子虛				2	0.5	38	0.1	6	0.1	19		0			38	0.1	38	0.1	13	0.1	15	0.1		12	0.2		30	0.2		30	0.2	30	0.2	30	0.2	25	0.06	13	0.1		13	0.08	15	0.08	21	0.1	23	0.05	6	0.05	13	0.05	28	0.15	30	0.15	5		5	0.08	5	0.01	20	0	5	0							28	0.15																
11001	Player/Npcs/Prefabs/npc_pet001_c.prefab		黃暮雲				1.6	0.5	45	0.1	6	0.1	15		0			45	0.1	45	0.1	13	0.1	15	0.1		15	0.2		30	0		30	0	30	0	30	0	25	0.05	15	0.1		15	0.08	16	0.1			18	0.09	21	0.1	20	0.2	20	0.15	37	0.15		0.15	15	0.08			17	0	7	0																								
12003	Player/Npcs/Prefabs/boss003_c.prefab		天星道長				1.75	0.5	16	0.1	6	0.1	30		0			25	0.1	25	0.1		0.1	15	0.1		12	0.2		30	0.2		30	0.2	30	0.2	16	0.2		0.15	17	0.1		38	0.08		0.1		0.1	35	0.09		0.15		0.15		0.15		0.15		0.15	25	0.08																														
12005	Player/Npcs/Prefabs/boss005_c.prefab		哲別				1.75	0.5	20	0.1	6	0.1	20		0			20	0.1	20	0.1		0.1	15	0.1		12	0.2		30	0.1		30	0.1	30	0.1	20	0.1		0.15	18	0.1		17	0.08		0.1		0.1	30	0.09		0.15		0.15		0.15		0.15		0.15	18	0.08																														
